loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
1.5640991;0.4;1.3067575;0.4945;1.333154;0.4769;27;23;23;24
1.2299001;0.5125;1.0534894;0.6136;1.0787926;0.6101;26;22;22;22
0.7493841;0.8;0.8603785;0.6864;0.8683285;0.6888;23;21;22;21
0.5853563;0.85;0.7204671;0.7562;0.7365677;0.7515;22;19;21;21
0.6525488;0.8375;0.6318401;0.7977;0.6390577;0.797;22;19;20;21
0.7009015;0.7875;0.77058923;0.7458;0.78720874;0.7472;22;18;20;21
0.6734495;0.7625;0.55615526;0.8198;0.57755035;0.8108;21;18;20;21
0.8192293;0.75;0.53465515;0.837;0.53347766;0.8375;20;18;19;19
0.94833183;0.725;0.6634407;0.7961;0.67776114;0.7916;20;16;19;19
0.65034354;0.7375;0.63522184;0.7849;0.6433803;0.7828;20;16;19;19
0.589345;0.8;0.49483937;0.8483;0.49888262;0.8497;19;16;19;19
0.59055054;0.8125;0.7316459;0.7537;0.78752136;0.7337;19;16;19;19
1.2901022;0.5;0.9571235;0.6598;0.9832973;0.6505;19;16;18;19
0.67505217;0.7875;0.6180643;0.7961;0.6186998;0.7945;19;16;18;19
0.784684;0.775;0.5433975;0.8313;0.53087103;0.8315;18;16;18;19
0.7721938;0.7;0.55871004;0.8297;0.59009564;0.8221;18;16;17;19
0.39564353;0.8875;0.47280234;0.8581;0.48065278;0.8555;18;16;17;18
0.60071146;0.825;0.53169835;0.8453;0.53863937;0.844;18;15;17;18
0.46442056;0.8375;0.50547576;0.8488;0.52078027;0.8436;18;15;17;18
0.50863904;0.8375;0.4184984;0.8711;0.4529458;0.8629;18;15;16;18
0.472583;0.8625;0.40444687;0.8786;0.43087617;0.8732;18;15;16;18
0.6897562;0.825;0.66631854;0.7928;0.70374113;0.7772;18;15;16;18
0.56821257;0.8625;0.48012647;0.8634;0.49977705;0.8571;18;15;16;18
0.31860334;0.9;0.37722114;0.8898;0.39444488;0.881;17;14;16;18
0.5070836;0.8125;0.7456777;0.7512;0.8082301;0.7289;17;14;16;18
0.30965787;0.925;0.327006;0.903;0.35033283;0.8945;17;14;16;17
0.33267614;0.875;0.43420607;0.8652;0.4311308;0.8615;17;14;16;17
0.73132074;0.8;0.40263543;0.8801;0.42249286;0.8772;17;14;16;17
0.43409237;0.85;0.33258247;0.8944;0.36124942;0.8856;17;14;16;17
0.38092858;0.8875;0.3041811;0.9078;0.3219604;0.9001;17;14;16;17
0.51568574;0.825;0.39194718;0.8824;0.40738273;0.8756;17;13;16;17
0.3386057;0.9375;0.34852523;0.8958;0.35963085;0.8914;17;13;16;17
0.52784586;0.85;0.3117408;0.9064;0.33376083;0.9004;17;13;16;17
0.4727375;0.8375;0.4956363;0.8499;0.52365917;0.8373;17;13;16;17
0.4393577;0.9;0.3890785;0.8809;0.4097961;0.8708;17;13;16;17
0.520913;0.825;0.35857826;0.8938;0.3649468;0.8898;16;13;16;17
0.33025065;0.8875;0.30393192;0.9096;0.3189343;0.9032;16;13;16;17
0.45300692;0.85;0.2914727;0.9115;0.32762054;0.9013;16;13;16;17
0.23290801;0.925;0.27483004;0.9145;0.3025258;0.9062;16;13;16;17
0.38453665;0.8625;0.2764063;0.9163;0.2930834;0.9083;16;13;16;17
0.30951846;0.85;0.36356798;0.888;0.39906418;0.8793;16;13;16;17
0.5783089;0.8;0.25923735;0.9233;0.27374136;0.9179;16;13;16;17
0.32997316;0.875;0.30627498;0.9086;0.32768112;0.9005;16;13;16;17
0.44287777;0.85;0.3396942;0.8985;0.3530665;0.8922;16;13;15;17
0.4011797;0.875;0.51449704;0.8327;0.5298464;0.8248;16;13;15;17
0.4747908;0.8375;0.47911787;0.8563;0.5226542;0.8442;16;13;15;17
0.32385045;0.875;0.3060227;0.9081;0.3394527;0.8989;16;13;15;17
0.37559402;0.9;0.3111315;0.9116;0.3254545;0.9059;16;13;15;17
0.44775337;0.8375;0.30668446;0.9077;0.32911256;0.9024;16;13;15;17
0.27300978;0.925;0.28022903;0.9182;0.31150517;0.9082;16;13;15;17
0.40659204;0.8875;0.3287517;0.9027;0.34720433;0.8958;16;13;15;17
0.4527173;0.875;0.30503893;0.9121;0.32057846;0.9053;16;13;15;17
0.2771879;0.925;0.26681763;0.9227;0.28482696;0.9145;16;13;15;17
0.26436853;0.9125;0.25003058;0.9283;0.260518;0.9237;16;13;15;17
0.24555966;0.8875;0.24209453;0.9275;0.27784312;0.9164;16;13;15;17
0.24381514;0.9375;0.25749356;0.9215;0.2712672;0.9182;16;13;15;17
0.2458529;0.9;0.23391233;0.9279;0.26332802;0.9207;16;13;15;17
0.32984072;0.9;0.22320606;0.9348;0.23413984;0.9295;16;13;15;17
0.24641304;0.9375;0.2832536;0.9137;0.30412704;0.9101;16;13;15;17
0.4807623;0.8625;0.29080036;0.9159;0.30451128;0.9069;16;13;15;17
0.2626977;0.9;0.27560773;0.921;0.28372642;0.9167;16;13;15;17
0.22807598;0.95;0.2706735;0.9215;0.30458292;0.9068;16;13;15;17
0.31353515;0.9;0.2270018;0.9347;0.25526953;0.922;16;13;15;17
0.3548162;0.9;0.39085764;0.8803;0.40986004;0.8779;16;13;15;17
0.3387181;0.8625;0.26241928;0.9269;0.2840597;0.9187;16;13;15;17
0.21989493;0.925;0.28071904;0.9171;0.30263945;0.9079;16;13;15;17
0.46494824;0.8625;0.33802098;0.9026;0.36713868;0.8933;16;13;15;17
0.6354652;0.85;0.23187757;0.9308;0.25549746;0.9241;16;13;15;17
0.32253337;0.8875;0.22772408;0.9343;0.25109503;0.9258;16;13;15;17
0.096955955;0.95;0.5120163;0.8361;0.5297267;0.8317;16;13;15;17
0.2914674;0.9125;0.21712963;0.9369;0.23633635;0.9298;16;13;15;17
0.38310972;0.9;0.20678875;0.9383;0.22694944;0.9317;16;13;15;17
0.26003695;0.925;0.2233705;0.9357;0.23947683;0.9277;16;13;15;17
0.37157807;0.925;0.2533643;0.9278;0.2697617;0.9158;16;13;15;17
0.5014356;0.8875;0.22699873;0.9332;0.24989463;0.9253;16;13;15;17
0.31389546;0.925;0.24661346;0.9273;0.2768036;0.9173;16;13;15;17
0.33761477;0.9;0.28100488;0.9203;0.3105726;0.9087;16;13;15;17
0.3975942;0.8875;0.24881795;0.929;0.264238;0.9205;16;13;15;17
0.36407;0.875;0.25454384;0.927;0.27824727;0.9183;16;13;15;17
0.20072551;0.9375;0.36310884;0.8957;0.37739834;0.89;16;13;15;17
0.28628126;0.925;0.25724176;0.9263;0.2781913;0.9186;16;13;15;17
0.27646866;0.9375;0.24037124;0.9287;0.25739896;0.9254;16;13;15;17
0.33620825;0.8625;0.22777207;0.9312;0.25976425;0.9198;16;13;15;17
0.43466678;0.8875;0.2571437;0.9295;0.27506626;0.9215;16;13;15;17
0.33391637;0.9125;0.23621838;0.9305;0.25980195;0.9224;15;13;15;17
0.32764244;0.9;0.23967339;0.9308;0.26175332;0.9239;15;13;15;17
0.4135483;0.9;0.23033552;0.9353;0.25086483;0.9256;15;13;15;17
0.22933257;0.9125;0.26370338;0.9209;0.29213735;0.9143;15;13;15;17
0.32207304;0.9;0.24878274;0.9277;0.26501092;0.9234;15;13;15;17
0.5149888;0.8625;0.2969666;0.9189;0.33134958;0.9074;15;13;15;17
0.3763405;0.85;0.31517002;0.9047;0.3327914;0.898;15;13;15;17
0.5245612;0.9;0.3350606;0.9013;0.3589662;0.8902;15;13;15;17
0.13500158;0.95;0.32674003;0.9029;0.39834198;0.8897;15;13;15;17
0.26143563;0.9125;0.32557276;0.9075;0.3654555;0.8927;15;13;15;17
0.37543488;0.8875;0.22859249;0.9352;0.2545595;0.9234;15;13;15;17
0.33111688;0.9125;0.21920672;0.9378;0.2453712;0.9285;15;13;15;17
0.23667416;0.9;0.23042847;0.9336;0.25433815;0.9273;15;13;15;17
0.33388034;0.9375;0.25100997;0.9269;0.2806796;0.9186;15;13;15;17
0.39116812;0.8875;0.21558125;0.9388;0.24015865;0.9286;15;13;15;17
0.2757969;0.925;0.2581996;0.9221;0.27455065;0.9192;15;13;15;17
