loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.39431614;0.8625;0.32804918;0.9013;0.35960743;0.8919;18;18;19;18
0.41140366;0.9;0.2986945;0.9116;0.31084883;0.9067;18;18;19;18
0.28902942;0.8875;0.38256592;0.8787;0.39727977;0.8734;18;18;19;17
0.37304646;0.8375;0.31109306;0.9045;0.3178271;0.9041;18;18;19;17
0.344525;0.95;0.3475321;0.8887;0.36566654;0.8825;18;18;19;17
0.4205554;0.8875;0.3121814;0.9045;0.31620845;0.8985;18;18;19;17
0.28426018;0.925;0.32805508;0.9001;0.34302032;0.8948;18;18;19;17
0.5235144;0.8375;0.3708029;0.8895;0.37551522;0.8839;18;18;19;17
0.56416196;0.8;0.49859247;0.8273;0.515354;0.8238;18;18;19;17
0.48599282;0.875;0.4315151;0.8773;0.46104082;0.8705;18;18;19;17
0.49248105;0.8625;0.37732223;0.8879;0.38164404;0.8879;18;18;19;17
0.2567788;0.8625;0.2954848;0.9132;0.31408548;0.906;18;18;19;17
0.36194485;0.9125;0.38347003;0.8817;0.39109936;0.8781;18;18;19;17
0.45430613;0.8375;0.33939633;0.8936;0.3435252;0.8942;18;18;19;17
0.2556266;0.9;0.335239;0.9;0.35512778;0.8926;18;18;19;17
0.24133566;0.9375;0.31223872;0.9046;0.32077858;0.9051;18;18;19;17
0.23302062;0.9125;0.2878401;0.9099;0.3042083;0.9063;18;18;19;17
0.3124419;0.9;0.27150983;0.9214;0.28978723;0.9096;18;18;19;17
1.0091314;0.7375;0.38521641;0.8864;0.38533512;0.8852;18;18;19;17
0.21221869;0.95;0.28936657;0.9115;0.30283046;0.9108;18;17;19;17
0.5102994;0.85;0.40086827;0.8803;0.40481588;0.8793;18;17;19;17
0.46756396;0.8625;0.30597553;0.9064;0.31487915;0.9075;18;17;19;17
0.29202712;0.8875;0.32382098;0.9035;0.34122086;0.901;18;17;19;17
0.4719329;0.8375;0.3210948;0.9024;0.33502397;0.9014;18;17;19;17
0.4245885;0.925;0.2998794;0.9098;0.32928655;0.9022;18;17;19;17
0.252709;0.8875;0.2682252;0.9209;0.2815349;0.9153;18;17;19;17
0.21687114;0.95;0.29132155;0.9115;0.29975092;0.9091;18;17;19;17
0.234784;0.9;0.29484484;0.9097;0.3038408;0.9058;18;17;19;17
0.64230925;0.8125;0.44469625;0.8563;0.44585714;0.8595;18;17;19;17
0.31397623;0.9;0.27487054;0.9216;0.2882835;0.9117;18;17;19;17
0.22138421;0.9375;0.25840333;0.9264;0.2696052;0.917;18;17;19;17
0.2838501;0.8875;0.26338017;0.9214;0.27579418;0.918;18;17;19;17
0.18686119;0.925;0.25061446;0.9245;0.2614318;0.9218;18;17;19;17
0.3999161;0.85;0.3352412;0.9031;0.34497705;0.8975;18;17;19;17
0.28371117;0.9125;0.4442751;0.855;0.4783255;0.8393;18;17;19;17
0.42923173;0.8875;0.30491474;0.9149;0.31560782;0.9134;18;17;19;17
0.3029949;0.9125;0.27211985;0.9188;0.2803129;0.9159;18;17;19;17
0.34417164;0.9375;0.29602495;0.9125;0.31002462;0.905;18;17;19;17
0.4224771;0.875;0.3223738;0.9078;0.31808236;0.9058;17;17;19;17
0.3831525;0.8625;0.27296865;0.9206;0.28627318;0.9153;17;17;19;17
0.27414814;0.925;0.25408572;0.9287;0.27152294;0.9197;17;17;19;17
0.36427727;0.9125;0.27854317;0.9228;0.28629178;0.9147;17;17;19;17
0.2941878;0.9;0.28782573;0.9145;0.2963827;0.914;17;17;19;17
0.40746942;0.9125;0.27817008;0.9198;0.30325004;0.9082;17;17;19;17
0.28403944;0.9;0.26812506;0.9219;0.28442174;0.9145;17;17;19;17
0.30891213;0.9;0.25578567;0.9241;0.26745003;0.9199;17;17;19;17
0.31925905;0.8625;0.2381404;0.9276;0.24777171;0.9279;17;17;19;17
0.33377644;0.925;0.27376118;0.9212;0.2833921;0.9185;17;17;19;17
0.2614185;0.9125;0.30957618;0.9061;0.32216468;0.904;17;17;19;17
0.15877956;0.95;0.23619844;0.9285;0.2578225;0.9224;17;17;19;17
0.5602422;0.85;0.27579024;0.9152;0.2930625;0.9094;17;17;19;17
0.19001606;0.9625;0.29707778;0.9103;0.3149625;0.9068;17;17;19;17
0.529214;0.8625;0.32480696;0.9086;0.34255552;0.8958;17;17;19;17
0.4208575;0.9125;0.28970248;0.912;0.3084079;0.9085;17;17;19;17
0.5578488;0.8625;0.24578956;0.9298;0.26246;0.9238;17;17;19;17
0.15822323;0.9625;0.22677314;0.9334;0.25816333;0.9242;17;17;19;17
0.4308816;0.8875;0.27964222;0.9176;0.29653794;0.9122;17;17;19;17
0.22937708;0.9125;0.27017733;0.9224;0.29939458;0.9156;17;17;19;17
0.40252572;0.8625;0.25826788;0.922;0.29318145;0.9114;17;17;19;17
0.25237206;0.9125;0.29339406;0.9151;0.31501025;0.9052;17;17;19;17
0.2740678;0.925;0.26754686;0.9225;0.26847208;0.9208;17;17;19;17
0.23981535;0.95;0.22695935;0.9316;0.2498738;0.9287;17;17;19;17
0.36729234;0.9;0.3134797;0.9094;0.33494726;0.9021;17;17;19;17
0.2526726;0.9;0.23548013;0.9318;0.2543387;0.9234;17;17;19;17
0.19741607;0.9375;0.23117915;0.9308;0.26210478;0.926;17;17;19;17
0.10832562;0.975;0.24750835;0.9265;0.27175277;0.9234;17;17;19;17
0.42985708;0.9;0.23283525;0.9342;0.25757653;0.9273;17;17;19;17
0.34987864;0.8875;0.23910049;0.9321;0.25600448;0.929;17;17;19;17
0.484618;0.8625;0.6808272;0.7891;0.72086006;0.7835;17;17;19;17
0.26651213;0.9375;0.23766884;0.9327;0.26967418;0.9261;17;17;19;17
0.1633641;0.9625;0.2836228;0.9193;0.30314007;0.9158;17;17;19;17
0.16202839;0.95;0.234154;0.931;0.2528596;0.9266;17;17;19;17
0.2887732;0.925;0.2630699;0.924;0.2836819;0.919;17;17;19;17
0.18298975;0.9625;0.23034863;0.9299;0.23715772;0.9304;17;17;19;17
0.16360289;0.9625;0.23160347;0.9314;0.2593548;0.925;17;17;19;17
0.19634022;0.9;0.23547295;0.9305;0.25849015;0.9254;17;17;19;17
0.31930903;0.875;0.23844069;0.9322;0.258946;0.927;17;17;19;17
0.23878913;0.9125;0.2159233;0.938;0.2369701;0.9299;17;17;19;17
0.1591656;0.9375;0.21142264;0.9396;0.22677073;0.9339;17;17;19;17
0.3134921;0.8875;0.20930125;0.9413;0.2253696;0.9345;17;17;19;17
0.30986023;0.9125;0.20868574;0.9391;0.22505552;0.9353;17;17;19;17
0.36354065;0.8875;0.24321362;0.9322;0.26562575;0.9219;17;17;19;17
0.229793;0.925;0.20235433;0.9405;0.21170487;0.9372;17;17;19;17
0.18036155;0.9375;0.21056728;0.9384;0.23011993;0.9315;17;17;19;17
0.09367217;0.975;0.2231353;0.9361;0.23300166;0.9321;17;17;19;17
0.16178665;0.95;0.21469526;0.9382;0.22560717;0.9331;17;17;19;17
0.26831818;0.9125;0.22016858;0.9353;0.23391612;0.9288;17;17;19;17
0.23978694;0.9125;0.24642646;0.9316;0.26385927;0.9236;17;17;19;17
0.09372803;0.975;0.24547017;0.9305;0.2706881;0.9231;17;17;19;17
0.2861866;0.95;0.2157803;0.9376;0.23830657;0.9291;17;17;19;17
0.6373826;0.7625;0.5004341;0.8441;0.5315762;0.8393;17;17;19;17
0.17280632;0.95;0.19958802;0.9406;0.22561668;0.9331;17;17;19;17
0.27038583;0.9125;0.2135511;0.9367;0.22945069;0.9341;17;17;19;17
0.27807912;0.9;0.2166872;0.9354;0.24237658;0.9293;17;17;19;17
0.4779439;0.85;0.37332413;0.8992;0.40596107;0.8926;17;17;19;17
0.38638586;0.9;0.24054256;0.9317;0.2598386;0.9242;17;17;19;17
0.5788888;0.8875;0.25351977;0.9272;0.2800709;0.922;17;17;19;17
0.14930232;0.95;0.22935928;0.933;0.26759183;0.9252;17;17;19;17
0.23300906;0.9;0.22480786;0.9365;0.2464749;0.9301;17;17;19;17
0.2776731;0.8875;0.23719926;0.9323;0.2568688;0.9276;17;17;19;17
0.37981242;0.875;0.22750606;0.9359;0.2422997;0.93;17;17;19;17
0.15289465;0.925;0.19953077;0.9416;0.22297078;0.9361;17;17;19;17
0.2589416;0.9375;0.205307;0.9412;0.22028023;0.9362;17;17;19;17
0.12753406;0.975;0.25335795;0.9263;0.2983274;0.9178;17;17;19;17
0.27968344;0.8875;0.21292771;0.9407;0.234248;0.9307;17;17;19;17
0.14689705;0.925;0.19580686;0.9432;0.21925315;0.9368;17;17;19;17
0.24651007;0.9125;0.24599016;0.9284;0.27184215;0.9228;17;17;19;17
0.36215225;0.8625;0.27117774;0.9241;0.29928675;0.9179;17;17;19;17
0.30715948;0.9;0.22484991;0.9341;0.24784867;0.9289;17;17;19;17
0.12077443;0.9625;0.22422598;0.9353;0.22942281;0.9358;17;17;19;17
0.17240348;0.9375;0.22900337;0.9353;0.2573845;0.928;17;17;19;17
0.14006755;0.95;0.20252723;0.9423;0.22366728;0.9351;17;17;19;17
0.34341592;0.925;0.21185108;0.9392;0.23290735;0.9326;17;17;19;17
0.23573199;0.95;0.20264074;0.9418;0.21387656;0.9381;17;17;19;17
0.3318516;0.8875;0.30117613;0.9105;0.33530927;0.9;17;17;19;17
0.3844852;0.8875;0.28841558;0.9194;0.30020905;0.9165;17;17;19;17
0.14376453;0.9625;0.21146767;0.9417;0.23057778;0.9342;17;17;19;17
0.30841374;0.925;0.24353257;0.9285;0.25902307;0.9256;17;17;19;17
0.16924228;0.95;0.23046397;0.9323;0.23600891;0.9286;17;17;19;17
0.14469382;0.95;0.23791489;0.9317;0.24987869;0.9277;17;17;19;17
0.37279567;0.85;0.20929348;0.9365;0.23329365;0.9331;17;17;19;17
0.22515635;0.9125;0.55795354;0.8257;0.55694133;0.8379;17;17;19;17
0.13130955;0.9625;0.27246532;0.9191;0.3026093;0.9131;17;17;19;17
0.14655702;0.9375;0.33646718;0.9044;0.3833743;0.8936;17;17;19;17
0.21874924;0.925;0.21359566;0.9401;0.25008392;0.9339;17;17;19;17
0.14370862;0.95;0.1942934;0.9471;0.21814239;0.9401;17;17;19;17
0.1608276;0.9375;0.19532554;0.9424;0.2134622;0.9386;17;17;19;17
0.18816781;0.9625;0.183023;0.9477;0.1976243;0.9429;17;17;19;17
0.21234834;0.95;0.18873453;0.9443;0.20589468;0.9383;17;17;19;17
0.19543062;0.95;0.23097183;0.9322;0.24583855;0.9283;17;17;18;17
0.31471872;0.925;0.200447;0.9416;0.2171748;0.9334;17;17;18;17
0.50656354;0.85;0.2881456;0.9134;0.3224053;0.9101;17;17;18;17
0.3974463;0.875;0.25956598;0.9242;0.29908642;0.9137;17;17;18;17
0.13621366;0.9625;0.21591264;0.9392;0.23002139;0.9324;17;17;18;17
0.36756954;0.8875;0.20163721;0.9424;0.21273164;0.9395;17;17;18;17
0.14625604;0.9625;0.1966498;0.9417;0.21815781;0.9389;16;17;18;17
0.09960525;0.9625;0.23811114;0.9342;0.25634047;0.9275;16;17;18;17
0.10985873;0.975;0.21413256;0.9359;0.2318316;0.9334;16;17;18;17
0.2709417;0.925;0.24349757;0.9278;0.27399945;0.9205;16;17;18;17
0.426385;0.8875;0.21969363;0.9362;0.23595235;0.931;16;17;18;17
0.15235165;0.9625;0.21437177;0.936;0.24203609;0.9299;16;17;18;17
0.2056047;0.9625;0.19408837;0.9451;0.2230657;0.9355;16;17;18;17
0.18253429;0.95;0.20577298;0.9399;0.21995069;0.9341;16;17;18;17
0.25954926;0.9125;0.22988921;0.932;0.24356763;0.9299;16;17;18;17
0.2747621;0.9;0.23569296;0.9339;0.25624356;0.9278;16;17;18;17
0.3669847;0.9;0.29036966;0.9176;0.32388824;0.9121;16;17;18;17
0.1612356;0.925;0.23605615;0.9333;0.259133;0.9265;16;17;18;17
0.26907593;0.9125;0.26621342;0.9233;0.28879383;0.9158;16;17;18;17
0.2281518;0.925;0.23890258;0.9306;0.2502414;0.9304;16;17;18;17
0.1724602;0.9375;0.1945645;0.945;0.21162441;0.9399;16;17;18;17
0.1315575;0.9625;0.21174611;0.9381;0.24074882;0.9289;16;17;18;17
0.10686171;0.9625;0.19148035;0.9451;0.20979324;0.9398;16;17;18;17
0.11512246;0.9375;0.18393393;0.9473;0.19778852;0.9445;16;17;18;17
0.18602553;0.95;0.20807955;0.9404;0.22603184;0.9347;16;17;18;17
0.49388665;0.925;0.25812355;0.925;0.28454083;0.9207;16;17;18;17
0.20097649;0.925;0.2687213;0.9229;0.2992877;0.9136;16;17;18;17
0.48365155;0.875;0.21469858;0.9429;0.23675986;0.9361;16;17;18;17
0.26364508;0.925;0.19452529;0.9444;0.21947798;0.9386;16;17;18;17
0.24973829;0.925;0.20443317;0.9426;0.23149632;0.9371;16;17;18;17
0.2291826;0.9375;0.2897916;0.9165;0.31652528;0.9129;16;17;18;17
0.2061635;0.95;0.18996185;0.9455;0.21809135;0.9359;16;17;18;17
0.18384631;0.925;0.20181145;0.9412;0.22961186;0.935;16;17;18;17
0.1553487;0.95;0.19924234;0.9435;0.21631172;0.9391;16;17;18;17
0.22039457;0.925;0.19289836;0.9428;0.21161738;0.9396;16;17;18;17
0.17600694;0.925;0.18409227;0.9486;0.19828622;0.9444;16;17;18;17
0.21923223;0.9;0.19925259;0.9427;0.21698879;0.9368;16;17;18;17
0.23408608;0.9125;0.18664612;0.9485;0.2009541;0.9437;16;17;18;17
0.22863212;0.9125;0.1832395;0.9488;0.19396807;0.9471;16;17;18;17
0.2879408;0.925;0.19567575;0.9469;0.22112101;0.9405;16;17;18;17
0.17338073;0.95;0.20131302;0.9434;0.20968658;0.9406;16;17;18;17
0.17664374;0.9;0.193458;0.9455;0.20320001;0.9426;16;17;18;17
0.20700923;0.9375;0.18542348;0.9459;0.21351755;0.9403;16;17;18;17
0.1449868;0.95;0.16758247;0.9512;0.18878274;0.9465;16;17;18;17
0.19627297;0.925;0.2238599;0.9358;0.25580025;0.9256;16;17;18;17
0.13848898;0.975;0.17953123;0.9504;0.19800578;0.9452;16;17;18;17
0.25501025;0.925;0.19563185;0.9424;0.22124016;0.9359;16;17;18;17
0.16344133;0.9625;0.1758471;0.9478;0.19414943;0.9456;16;17;18;17
0.34396553;0.8875;0.18341453;0.944;0.20468591;0.9413;16;17;18;17
0.3044994;0.9375;0.19456594;0.9435;0.22201866;0.9369;16;17;18;17
0.27151886;0.95;0.1679242;0.9509;0.18353704;0.9481;16;17;18;17
0.32654318;0.9375;0.18753074;0.9457;0.2003264;0.9429;16;17;18;17
0.27228403;0.925;0.20745291;0.9438;0.23069414;0.9385;16;17;18;17
0.27177683;0.9125;0.19952829;0.9472;0.2175313;0.9404;16;17;18;17
0.11692741;0.95;0.18126816;0.9494;0.20459825;0.9411;16;17;18;17
0.27235013;0.9125;0.17241591;0.9506;0.19641759;0.9447;16;17;18;17
0.22818546;0.975;0.18804145;0.9462;0.21172158;0.9419;16;17;18;17
0.23639531;0.925;0.20204325;0.9452;0.22980414;0.9379;16;17;18;17
0.1645102;0.9375;0.24807383;0.925;0.27094495;0.9223;16;17;18;17
0.13182727;0.975;0.21291289;0.9415;0.21259993;0.9382;16;17;18;17
0.09514433;0.95;0.22493207;0.9373;0.22745986;0.9365;16;17;18;17
0.25226605;0.9375;0.2083837;0.9416;0.22254878;0.9373;16;17;18;17
0.20836301;0.9375;0.19536845;0.943;0.20941094;0.945;16;17;18;17
0.12713103;0.9375;0.19756852;0.9463;0.21519458;0.9426;16;17;18;17
0.112726495;0.9625;0.18150601;0.947;0.20211975;0.9424;16;17;18;17
0.35022148;0.875;0.18250562;0.949;0.20754462;0.9429;16;17;18;17
0.20567675;0.9375;0.21813002;0.9412;0.24548599;0.9325;16;17;18;17
0.17901462;0.925;0.2131572;0.9387;0.22972219;0.9373;16;17;18;17
0.14873907;0.95;0.19998941;0.9424;0.22196919;0.9398;16;17;18;17
0.14615293;0.9625;0.23775078;0.9351;0.2658625;0.9274;16;17;18;17
0.28914034;0.875;0.18979497;0.9476;0.2087914;0.944;16;17;18;17
0.09193026;0.975;0.17764561;0.9518;0.19705915;0.9476;16;17;18;17
0.31935483;0.9;0.19707061;0.944;0.21881424;0.9385;16;17;18;17
0.18363366;0.95;0.20103501;0.9454;0.2130532;0.9404;16;17;18;17
0.16106965;0.9625;0.19048022;0.9456;0.20809114;0.9417;16;17;18;17
0.16220723;0.95;0.18655433;0.95;0.21416119;0.9454;16;17;18;17
0.1793503;0.9625;0.19606341;0.9441;0.21433711;0.9425;16;17;18;17
0.16348132;0.925;0.17627126;0.951;0.19957153;0.9457;16;17;18;17
0.38015586;0.9375;0.18671717;0.9477;0.20839012;0.9448;16;17;18;17
0.27553466;0.9125;0.1663629;0.952;0.19212708;0.9476;16;17;18;17
0.09675253;0.9625;0.18089217;0.9513;0.20292552;0.946;16;17;18;17
0.22803493;0.9375;0.24127473;0.9337;0.264242;0.9289;16;17;18;17
0.11675056;0.9625;0.18397272;0.951;0.21893401;0.9412;16;17;18;17
0.10026374;0.9625;0.20413238;0.9437;0.23103604;0.9398;16;17;18;17
0.1880778;0.9;0.18019964;0.9508;0.19949333;0.9445;16;17;18;17
