loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.73761845;0.8;0.6639233;0.8194;0.66950995;0.8095;19;23;25;24
0.2040905;0.975;0.25918382;0.928;0.26694232;0.9219;19;23;25;24
0.22976887;0.95;0.18242422;0.9477;0.1915211;0.9428;19;23;25;24
0.19002113;0.95;0.1415501;0.9593;0.14622746;0.956;19;23;25;24
0.07029971;0.975;0.13328308;0.9619;0.13709988;0.9611;19;23;25;24
0.07891377;0.975;0.119613595;0.9664;0.1192634;0.9648;19;23;25;24
0.04261558;1.0;0.10423409;0.9692;0.10668745;0.9687;19;23;25;24
0.02236802;1.0;0.099358276;0.9709;0.1031262;0.9694;19;23;25;24
0.07170534;0.9875;0.119443186;0.9676;0.124109335;0.9643;19;23;25;24
0.029645652;0.9875;0.10140181;0.9724;0.10244162;0.97;19;23;25;24
0.049779855;0.975;0.107944876;0.9684;0.11965183;0.9649;19;23;25;24
0.014555538;1.0;0.09857343;0.9734;0.102506496;0.9701;19;23;25;24
0.09707308;0.975;0.10415999;0.9717;0.11226983;0.9685;19;23;25;24
0.02062342;1.0;0.10536297;0.9708;0.11517022;0.9658;19;23;25;24
0.018304426;1.0;0.12145845;0.9661;0.12582092;0.9646;19;23;25;24
0.004949126;1.0;0.100321114;0.9722;0.10469214;0.9706;19;23;25;24
0.0036321532;1.0;0.10962094;0.9722;0.11292657;0.9697;19;23;25;24
0.013146266;1.0;0.10414906;0.9724;0.107250184;0.9693;19;23;25;24
0.0059772776;1.0;0.103987515;0.9736;0.121544264;0.9672;19;23;25;24
0.00755672;1.0;0.10531108;0.9722;0.10769011;0.9706;19;23;25;24
0.0030960976;1.0;0.10914136;0.9717;0.113822825;0.9696;19;23;25;24
0.0065158093;1.0;0.12561807;0.9713;0.13296074;0.9669;19;23;25;24
0.0070645763;1.0;0.13098872;0.9686;0.14735998;0.9645;19;23;25;24
0.0026531664;1.0;0.11809082;0.9721;0.13506174;0.9662;19;23;25;24
0.0027374967;1.0;0.15471554;0.9652;0.14745681;0.9648;19;23;25;24
0.014982028;1.0;0.123232596;0.9716;0.14095195;0.9646;19;23;25;24
0.0048827208;1.0;0.11623888;0.9722;0.13412121;0.9667;19;23;25;24
0.009383297;1.0;0.11247188;0.9737;0.13246644;0.9679;19;23;25;24
0.0012544856;1.0;0.1377016;0.9693;0.13755712;0.968;19;23;25;24
0.0049009277;1.0;0.12018627;0.9724;0.13322864;0.9703;19;23;25;24
0.0046759634;1.0;0.1380639;0.9717;0.14374273;0.9672;19;23;25;24
0.0014806592;1.0;0.12322241;0.9748;0.13240774;0.9717;19;23;25;24
0.0009382676;1.0;0.13803057;0.9712;0.14446697;0.969;19;23;25;24
0.0018892341;1.0;0.13023445;0.9712;0.13698997;0.97;19;23;25;24
0.0019505474;1.0;0.1381869;0.9708;0.1460862;0.9669;19;23;25;24
0.014168808;0.9875;0.11753679;0.9756;0.13077515;0.9709;19;23;25;24
0.0037258372;1.0;0.14382002;0.9704;0.16358145;0.9668;19;23;25;24
0.0060307486;1.0;0.1405193;0.972;0.14082967;0.9692;19;23;25;24
0.0025653925;1.0;0.13135272;0.975;0.13637532;0.9714;19;23;25;24
0.0021631652;1.0;0.14308836;0.9729;0.14297739;0.9718;19;23;25;24
0.00084110507;1.0;0.12984787;0.9759;0.13022643;0.9739;19;23;25;24
0.0007520237;1.0;0.1572311;0.9715;0.15108278;0.9709;19;23;25;24
0.0010808721;1.0;0.1531825;0.973;0.16959573;0.9674;19;23;25;24
0.0009344113;1.0;0.14446685;0.9752;0.1367398;0.9725;19;23;25;24
0.0029984266;1.0;0.15382001;0.9716;0.15932633;0.9688;19;23;25;24
0.0022038617;1.0;0.14301853;0.9731;0.16174082;0.9699;19;23;25;24
0.0055837715;1.0;0.15415512;0.9752;0.14814273;0.972;19;23;25;24
0.0026012585;1.0;0.16544333;0.9728;0.1528555;0.9704;19;23;25;24
0.00180424;1.0;0.14680974;0.9748;0.16314536;0.9689;19;23;25;24
0.0072426335;1.0;0.16342442;0.9736;0.1724548;0.9681;19;23;25;24
0.0004907418;1.0;0.15616333;0.9728;0.15544516;0.9718;19;23;25;24
0.00054932677;1.0;0.14708866;0.9772;0.15976575;0.9716;19;23;25;24
0.0012017542;1.0;0.14909191;0.9761;0.14677334;0.9721;19;23;25;24
0.00085983484;1.0;0.16384539;0.9735;0.1725805;0.9702;19;23;25;24
0.00093142793;1.0;0.14169437;0.9776;0.13891692;0.9748;19;23;25;24
0.00045825768;1.0;0.152737;0.9781;0.16007014;0.9716;19;23;25;24
0.0008961534;1.0;0.17140459;0.9752;0.17116918;0.9721;19;23;25;24
0.0007073906;1.0;0.1671156;0.9732;0.17921127;0.9688;19;23;25;24
0.00040016818;1.0;0.17270201;0.9744;0.16356553;0.9698;19;23;25;24
0.0016583258;1.0;0.17797366;0.9748;0.17086351;0.9704;19;23;25;24
0.0017704185;1.0;0.1777784;0.9737;0.17065494;0.9721;19;23;25;24
0.0010384812;1.0;0.15880595;0.9756;0.14276493;0.9754;19;23;25;24
0.00034227237;1.0;0.1611912;0.9752;0.17440723;0.9694;19;23;25;24
0.00056979567;1.0;0.16850059;0.9722;0.18726271;0.9664;19;23;25;24
0.00070780085;1.0;0.16883078;0.974;0.19241495;0.969;19;23;25;24
0.010028545;0.9875;0.16873457;0.9756;0.16754572;0.9695;19;23;25;24
0.0019767338;1.0;0.15216777;0.9763;0.15262473;0.9746;19;23;25;24
0.0011430262;1.0;0.16453047;0.9757;0.16958328;0.9709;19;23;25;24
0.0018266516;1.0;0.16572806;0.9769;0.16017891;0.974;19;23;25;24
0.00083961326;1.0;0.20048241;0.9721;0.19355856;0.9682;19;23;25;24
0.0007757648;1.0;0.16783011;0.9773;0.17056054;0.9729;19;23;25;24
0.00048325126;1.0;0.16735075;0.9741;0.17603853;0.9719;19;23;25;24
0.0007138905;1.0;0.18800104;0.9732;0.21354836;0.9643;19;23;25;24
0.0005385029;1.0;0.16037844;0.9763;0.17077981;0.9733;19;23;25;24
0.00043821018;1.0;0.17158453;0.9763;0.17690168;0.9748;19;23;25;24
0.00035474947;1.0;0.16643687;0.9772;0.1594996;0.9744;19;23;25;24
0.00033700204;1.0;0.16816054;0.9772;0.18223529;0.9718;19;23;25;24
0.000477515;1.0;0.15649426;0.978;0.14789918;0.9757;19;23;25;24
0.00073566556;1.0;0.16723308;0.9771;0.16569273;0.9744;19;23;25;24
0.002778448;1.0;0.2057168;0.9736;0.19330369;0.9701;19;23;25;24
0.000305121;1.0;0.18007666;0.9757;0.18587363;0.9734;19;23;25;24
0.00022837559;1.0;0.1729406;0.9766;0.16005693;0.9761;19;23;25;24
0.00037080568;1.0;0.16641626;0.9775;0.16824564;0.9741;19;23;25;24
0.0009129055;1.0;0.26258355;0.9682;0.25285804;0.965;19;23;25;24
0.0005958424;1.0;0.16585949;0.9776;0.17048523;0.9716;19;23;25;24
0.0011927761;1.0;0.1675137;0.9774;0.17308922;0.9751;19;23;25;24
0.0007700285;1.0;0.1832146;0.9768;0.17587502;0.9749;19;23;25;24
0.0004399523;1.0;0.17568758;0.9779;0.17077553;0.9735;19;23;25;24
0.00039573852;1.0;0.18136914;0.9757;0.19994363;0.9712;19;23;25;24
0.0054347157;1.0;0.17008132;0.976;0.16577587;0.9743;19;23;25;24
0.0011327357;1.0;0.17291659;0.9782;0.16995412;0.9744;19;23;25;24
0.002216607;1.0;0.21539062;0.9731;0.20566839;0.9692;19;23;25;24
0.00090799667;1.0;0.20296094;0.9736;0.20709226;0.9699;19;23;25;24
0.0008221703;1.0;0.225112;0.9695;0.22316231;0.9687;19;23;25;24
0.00033301336;1.0;0.15967137;0.9793;0.15932412;0.9765;19;23;25;24
0.0022852104;1.0;0.18273447;0.9766;0.1862443;0.9717;19;23;25;24
0.0001684817;1.0;0.19834295;0.9736;0.1995372;0.971;19;23;25;24
0.00020075857;1.0;0.20056826;0.9757;0.19043596;0.9729;19;23;25;24
0.0010345482;1.0;0.20416397;0.9746;0.18155268;0.9711;19;23;25;24
