loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.5951368;0.85;0.36738607;0.8938;0.40002427;0.8817;21;26;28;28
0.3921898;0.8625;0.3550065;0.8975;0.38482267;0.8933;21;26;28;28
0.46215472;0.8625;0.41339454;0.8724;0.44121403;0.8667;21;26;28;28
0.78414655;0.8125;0.32308927;0.9061;0.34759194;0.8999;21;26;28;28
0.244445;0.9125;0.3146167;0.9113;0.343788;0.8991;21;26;28;28
1.1928357;0.6375;0.6404195;0.7946;0.66618836;0.7918;21;26;28;28
0.60862195;0.7875;0.4302674;0.8741;0.4551986;0.8708;21;26;28;28
0.4865231;0.8375;0.4074565;0.8743;0.4382179;0.8683;21;26;28;28
0.4452428;0.9;0.338732;0.9046;0.3561594;0.8954;21;26;28;28
0.4815454;0.85;0.37098378;0.8887;0.40065765;0.8824;21;26;28;28
0.6981627;0.8375;0.6312239;0.8121;0.6558208;0.8029;21;26;27;28
0.49142495;0.9;0.43994454;0.8702;0.47274405;0.8621;21;26;27;28
0.49729413;0.8375;0.32500702;0.9063;0.35541028;0.8936;21;26;27;28
0.40700555;0.875;0.41110063;0.8725;0.4683331;0.8531;21;26;27;28
0.50030875;0.85;0.41801572;0.8754;0.4144103;0.8755;21;26;27;28
0.23481977;0.9375;0.39015633;0.881;0.4150669;0.8752;21;26;27;28
0.36995387;0.8625;0.35493988;0.8939;0.3881038;0.8869;21;25;27;28
0.35015574;0.8375;0.3669815;0.8927;0.38757738;0.8884;20;25;27;28
0.5676311;0.825;0.40400106;0.8763;0.44263133;0.8738;20;25;27;28
0.4874485;0.9125;0.31293052;0.9093;0.3543462;0.8987;20;25;27;28
0.29935393;0.9125;0.33383647;0.8993;0.36436212;0.8942;20;25;27;28
0.3015489;0.8875;0.38272566;0.8951;0.40975654;0.8891;20;25;27;28
0.42795458;0.9;0.34579867;0.8977;0.37984857;0.8942;20;25;27;28
0.38401663;0.9;0.36385313;0.8933;0.39734113;0.8803;20;25;27;28
0.36923105;0.875;0.30875367;0.9141;0.328052;0.9036;20;25;27;28
0.38672;0.875;0.3237941;0.9081;0.35342374;0.9021;20;25;27;28
0.45253175;0.925;0.3457986;0.8974;0.35528657;0.8933;20;25;27;28
0.33201757;0.925;0.34273717;0.8975;0.37420353;0.8896;20;25;27;28
0.23459144;0.9;0.30443412;0.9112;0.32278684;0.9092;20;25;27;28
0.40612236;0.925;0.32787994;0.9062;0.36430287;0.9027;20;25;27;28
0.4206776;0.875;0.30681685;0.9115;0.33627507;0.9068;20;25;27;28
0.41230154;0.9;0.35864916;0.8973;0.3781183;0.8936;20;25;27;28
0.4869496;0.8375;0.37654415;0.8889;0.41499937;0.8776;20;25;27;28
0.42344946;0.8625;0.41041026;0.884;0.42858028;0.8757;20;25;27;28
0.24237773;0.8875;0.3263233;0.9059;0.3603831;0.9007;20;25;27;27
0.43906754;0.9125;0.32830614;0.9061;0.3607238;0.8992;20;25;27;27
0.37398693;0.9;0.2938271;0.9162;0.3111889;0.9114;20;25;27;27
0.39949146;0.875;0.50337255;0.8573;0.5382897;0.8484;20;25;27;27
0.33084512;0.8875;0.36356077;0.8927;0.4007243;0.8851;20;25;27;27
0.39522117;0.9125;0.37960142;0.8846;0.42699552;0.8718;20;25;26;27
0.34913555;0.925;0.30528054;0.9102;0.33649844;0.896;20;25;26;27
0.41613585;0.9125;0.38207975;0.8887;0.42473808;0.8776;20;25;26;27
0.36793327;0.8375;0.3249333;0.9058;0.3673823;0.8933;20;25;26;27
0.3548451;0.9;0.35812905;0.9001;0.40131325;0.8893;20;25;26;27
0.2842968;0.9;0.351843;0.9016;0.37638107;0.8948;20;25;26;27
0.51275456;0.875;0.3186614;0.9096;0.32684225;0.9053;20;25;26;27
0.508578;0.875;0.36451885;0.8937;0.36985824;0.8967;20;25;26;27
0.49738568;0.825;0.40712047;0.881;0.43992925;0.8716;20;25;26;27
0.44149598;0.875;0.34406123;0.9011;0.3657536;0.892;20;25;26;27
0.40169066;0.8625;0.25996354;0.9288;0.28496915;0.9193;20;25;26;27
0.42675716;0.8875;0.30426714;0.9111;0.3168877;0.9076;20;25;26;27
0.3175606;0.9125;0.35186338;0.9011;0.36950552;0.8946;20;25;26;27
0.27848083;0.9125;0.31418806;0.9037;0.36798143;0.888;20;25;26;27
0.3655365;0.8875;0.35146177;0.8963;0.3984226;0.8835;20;25;26;27
0.4720006;0.825;0.31532618;0.9098;0.33185548;0.9057;20;25;26;27
0.23494749;0.95;0.33085606;0.9015;0.3547728;0.8955;20;25;26;27
0.5806819;0.8;0.38014647;0.8867;0.401207;0.8785;20;25;26;27
0.2739625;0.9125;0.32090244;0.9036;0.36349952;0.8957;20;25;26;27
0.31345493;0.8625;0.30163866;0.9136;0.35116866;0.9034;20;25;26;27
0.34337825;0.9;0.32098192;0.9117;0.35655585;0.8978;20;25;26;27
0.35214716;0.925;0.33935675;0.9098;0.35386246;0.9028;20;25;26;27
0.46077538;0.85;0.3359346;0.9019;0.35228762;0.8951;20;25;26;27
0.33133364;0.875;0.3386725;0.8981;0.3701839;0.8948;20;25;26;27
0.50406253;0.8375;0.38605893;0.8884;0.40497172;0.8861;20;25;26;27
0.43828654;0.9;0.3844477;0.8837;0.4011896;0.8857;20;25;26;27
0.511023;0.875;0.2756269;0.9179;0.2898539;0.9111;20;25;26;27
0.5377758;0.8;0.38097057;0.8877;0.40432206;0.8832;20;25;26;27
0.5215523;0.825;0.31131235;0.9091;0.32680112;0.9044;20;25;26;27
0.16255133;0.925;0.30905938;0.9041;0.3190056;0.8994;20;25;26;27
0.31725186;0.925;0.30131036;0.9167;0.319917;0.9086;20;25;26;27
0.37436038;0.9;0.2574598;0.9268;0.29549512;0.9137;20;25;26;27
0.3243707;0.925;0.26011148;0.924;0.27482817;0.9183;20;25;26;27
0.29985029;0.9125;0.29204062;0.9161;0.31953403;0.909;20;25;26;27
0.24360237;0.925;0.27722228;0.9211;0.30875438;0.9139;20;25;26;27
0.26800704;0.9125;0.2898486;0.9117;0.32536995;0.9045;20;25;26;27
0.26264405;0.9375;0.2745798;0.921;0.30701128;0.91;20;25;26;27
0.21970932;0.9125;0.253535;0.9265;0.2725745;0.9203;20;25;26;26
0.16639525;0.95;0.24237618;0.9346;0.26681846;0.923;20;24;26;26
0.17576885;0.9625;0.27839547;0.9197;0.30146104;0.9133;20;24;26;26
0.4230528;0.85;0.28503233;0.9182;0.3074988;0.9141;20;24;26;26
0.45611316;0.9;0.26408088;0.9242;0.29709184;0.9139;20;24;26;26
0.11004467;0.9625;0.21802431;0.9381;0.23820971;0.9308;20;24;26;26
0.32119435;0.9125;0.27527335;0.9195;0.3067984;0.9103;20;24;26;26
0.29196486;0.925;0.2432065;0.9326;0.26300222;0.9252;20;24;26;26
0.3078661;0.9125;0.27416685;0.9195;0.29038882;0.9133;20;24;26;26
0.2125022;0.9375;0.25721636;0.9282;0.28625804;0.9187;20;24;26;26
0.37511316;0.9125;0.2683975;0.9226;0.31206608;0.9089;20;24;26;26
0.32949513;0.925;0.23034653;0.9362;0.25288004;0.9243;20;24;26;26
0.5356689;0.8375;0.32705083;0.9075;0.34746236;0.9011;20;24;26;26
0.35386986;0.9125;0.2585088;0.9262;0.2688167;0.9246;20;24;26;26
0.44262815;0.875;0.28790966;0.9135;0.307061;0.9123;20;24;26;26
0.30615443;0.9125;0.24467629;0.9279;0.2612176;0.9219;20;24;26;26
0.1715391;0.95;0.2903645;0.9152;0.2899148;0.915;20;24;26;26
0.3400459;0.8625;0.2887796;0.9184;0.31101796;0.9108;20;24;26;26
0.40332517;0.85;0.27854;0.9176;0.30455127;0.9089;20;24;26;26
0.28284746;0.925;0.2875768;0.9136;0.31190488;0.9081;20;24;26;26
0.218116;0.95;0.30271664;0.9173;0.35317162;0.9052;20;24;26;26
0.51539224;0.8875;0.24575843;0.9288;0.27559263;0.9199;20;24;26;26
0.37792927;0.9;0.257437;0.9269;0.28647792;0.9199;20;24;26;26
0.50298065;0.875;0.25017294;0.9295;0.2777938;0.9191;20;24;26;26
0.24744113;0.925;0.254502;0.9245;0.28342924;0.9186;20;24;26;26
0.49949923;0.8875;0.3002273;0.9155;0.30914825;0.9096;20;24;26;26
0.34665063;0.9;0.24927476;0.9298;0.2738895;0.9249;20;24;26;26
0.17883177;0.9625;0.24498793;0.9291;0.26229388;0.9248;20;24;26;26
0.42455906;0.85;0.32355043;0.9038;0.3668418;0.8931;20;24;26;26
0.32995802;0.925;0.25888455;0.9235;0.26957843;0.9195;20;24;26;26
0.28914365;0.9125;0.2572381;0.9276;0.27383745;0.9231;20;24;26;26
0.4174069;0.9125;0.26815048;0.9251;0.28495744;0.921;20;24;26;26
0.11374581;0.975;0.25592583;0.9284;0.27111283;0.9228;20;24;26;26
0.14807382;0.9625;0.30325982;0.9188;0.3072548;0.9141;20;24;26;26
0.19885626;0.95;0.31220698;0.9077;0.341981;0.903;20;24;26;26
0.25471896;0.925;0.30175215;0.9119;0.33481744;0.9034;20;24;26;26
0.4871274;0.875;0.3303671;0.9087;0.34600502;0.9004;20;24;26;26
0.24755278;0.9;0.2680436;0.9247;0.29140425;0.9208;20;24;26;26
0.19401257;0.9375;0.24471013;0.9323;0.26694974;0.9237;20;24;26;26
0.49808747;0.875;0.30235082;0.9149;0.3188193;0.9085;20;24;26;26
0.24050847;0.925;0.21728998;0.9375;0.23530732;0.9295;20;24;26;26
0.4188316;0.9;0.25018883;0.9261;0.2709355;0.922;20;24;26;26
0.63083875;0.8125;0.2734577;0.921;0.2947607;0.9152;20;24;26;26
0.23288599;0.925;0.25930628;0.9283;0.29712987;0.9153;20;24;26;26
0.3609733;0.9125;0.291281;0.9191;0.33127123;0.911;20;24;26;26
0.35764942;0.8875;0.29190305;0.9214;0.33231118;0.9081;20;24;26;26
0.24031976;0.9375;0.24309629;0.9307;0.2654393;0.922;20;24;26;26
0.24345872;0.9125;0.24374092;0.9312;0.27338848;0.9189;20;24;26;26
0.21830961;0.95;0.35143882;0.9031;0.404882;0.8898;20;24;26;26
0.47645742;0.8875;0.27096897;0.9248;0.29524297;0.9169;20;24;26;26
0.22188258;0.9375;0.2234286;0.9358;0.25787756;0.9226;20;24;26;26
0.58320755;0.8375;0.25816244;0.9275;0.27005947;0.9225;20;24;26;26
0.15108506;0.95;0.20565368;0.9407;0.2264659;0.9324;20;24;26;26
0.23342566;0.9125;0.32162192;0.9125;0.34013778;0.9046;20;24;26;26
0.37767908;0.9375;0.22030269;0.9376;0.23884903;0.93;20;24;26;26
0.21030965;0.9375;0.27203387;0.9209;0.28121516;0.9159;20;24;26;26
0.36484995;0.8875;0.215306;0.9419;0.2356359;0.9345;20;24;26;26
0.21779355;0.9125;0.32374102;0.9076;0.34183434;0.9037;20;24;26;26
0.40741438;0.9375;0.2696418;0.9243;0.27831927;0.9208;20;24;26;25
0.48529953;0.8875;0.28487495;0.9177;0.305702;0.9097;20;24;26;25
0.173138;0.9125;0.2745767;0.9266;0.30039608;0.9166;20;24;25;25
0.29463696;0.9375;0.31830326;0.9094;0.33308062;0.9057;20;24;25;25
0.15329777;0.925;0.30210558;0.9117;0.3268836;0.902;20;24;25;25
0.3906444;0.875;0.3290126;0.9136;0.3619267;0.9037;20;24;25;25
0.33138412;0.925;0.444432;0.8857;0.5004417;0.8725;20;24;25;25
0.13052468;0.975;0.2793766;0.9184;0.2978583;0.9138;20;24;25;25
0.18173933;0.95;0.3223901;0.909;0.3382021;0.9076;20;24;25;25
0.45254844;0.825;0.25736284;0.9269;0.27940038;0.9203;20;24;25;25
0.18833391;0.95;0.27972603;0.9225;0.28585723;0.9216;20;24;25;25
0.40272322;0.875;0.22677039;0.9377;0.22559711;0.9349;20;24;25;25
0.3074203;0.9;0.3022608;0.9193;0.33089298;0.9085;20;24;25;25
0.46061984;0.875;0.38834122;0.883;0.40222445;0.8775;20;24;25;25
0.24946639;0.9375;0.28633866;0.9216;0.28162056;0.9187;20;24;25;25
0.2040062;0.95;0.22543709;0.9361;0.24805751;0.9308;20;24;25;25
0.21159486;0.9375;0.24943404;0.9307;0.26689285;0.923;20;24;25;25
0.17355499;0.9375;0.26698992;0.9254;0.269007;0.9247;20;24;25;25
0.4492907;0.8875;0.22262676;0.9387;0.25667557;0.9328;20;24;25;25
0.17372775;0.95;0.30820224;0.9142;0.3270965;0.9145;20;24;25;25
0.41401473;0.8375;0.23456395;0.9339;0.24532577;0.9294;20;24;25;25
0.17570159;0.9375;0.22054988;0.9391;0.23888904;0.9324;20;24;25;25
0.21179552;0.9;0.26185718;0.9269;0.28909042;0.9188;20;24;25;25
0.29660574;0.9125;0.25394323;0.9316;0.26084727;0.929;20;24;25;25
0.14126079;0.9625;0.25391674;0.9276;0.2921979;0.9113;20;24;25;25
0.335972;0.875;0.23961568;0.9344;0.26031885;0.9288;20;24;25;25
0.088810876;0.95;0.29402167;0.92;0.32169205;0.9122;20;24;25;25
0.34892714;0.8875;0.20857789;0.9444;0.22950411;0.9342;20;23;25;25
0.14928162;0.95;0.24455278;0.9338;0.26511478;0.9258;20;23;25;25
0.10830619;0.9625;0.27934918;0.9228;0.29006577;0.92;20;23;25;25
0.6434087;0.8125;0.2918089;0.9134;0.3055357;0.9089;20;23;25;25
0.31879064;0.8875;0.2978022;0.9176;0.30938438;0.9137;20;23;25;25
0.14432591;0.95;0.19540446;0.9445;0.21704611;0.9375;20;23;25;25
0.15740402;0.95;0.2160453;0.9418;0.22090049;0.9392;19;23;25;25
0.5486611;0.875;0.4828885;0.8588;0.50132537;0.8587;19;23;25;25
0.159473;0.95;0.23891838;0.9326;0.26865637;0.9256;19;23;25;25
0.27242094;0.9;0.27196187;0.9219;0.2952987;0.9186;19;23;25;25
0.28884897;0.925;0.21776234;0.9364;0.25164154;0.9269;19;23;25;25
0.19186834;0.95;0.23698118;0.9308;0.2700311;0.9189;19;23;25;25
0.27546367;0.9;0.22414598;0.9388;0.24242412;0.9302;19;23;25;24
0.2374824;0.9375;0.25541362;0.9252;0.2814903;0.9187;19;23;25;24
0.1019066;0.975;0.25777453;0.9336;0.28683412;0.9271;19;23;25;24
0.17199889;0.95;0.23254864;0.9348;0.2553952;0.9251;19;23;25;24
0.28069586;0.95;0.2552503;0.9272;0.27260605;0.9257;19;23;25;24
0.15615845;0.9375;0.21905845;0.939;0.2390884;0.9335;19;23;25;24
0.2455483;0.9;0.25383455;0.9301;0.27813053;0.9212;19;23;25;24
0.2610442;0.9375;0.24977754;0.9265;0.26016185;0.9274;19;23;25;24
0.31419724;0.9125;0.21391018;0.9391;0.23197414;0.9345;19;23;25;24
0.24615192;0.95;0.2908847;0.9192;0.29039845;0.9183;19;23;25;24
0.2621182;0.925;0.24359234;0.9305;0.26958805;0.9272;19;23;25;24
0.61316884;0.875;0.25639635;0.9252;0.29887518;0.9169;19;23;25;24
0.27571237;0.9;0.22256118;0.9384;0.24089028;0.9303;19;23;25;24
0.3031245;0.9125;0.26611522;0.926;0.27116922;0.9252;19;23;25;24
0.3827893;0.9;0.23308459;0.9335;0.23484099;0.9335;19;23;25;24
0.188566;0.925;0.2041372;0.9408;0.22295485;0.9351;19;23;25;24
0.18250313;0.9625;0.25060332;0.9268;0.2793918;0.9188;19;23;25;24
0.16293237;0.925;0.28033075;0.9233;0.30500937;0.9114;19;23;25;24
0.811344;0.825;0.39615634;0.899;0.41615498;0.893;19;23;25;24
0.35814112;0.925;0.223256;0.9362;0.24043447;0.9321;19;23;25;24
0.109238386;0.95;0.22919436;0.9362;0.2475774;0.9324;19;23;25;24
0.32526472;0.875;0.2902657;0.9239;0.3065475;0.9178;19;23;25;24
0.2555113;0.9125;0.35755444;0.8952;0.38313836;0.8906;19;23;25;24
0.21435797;0.9375;0.3959262;0.884;0.40103388;0.8832;19;23;25;24
0.21627171;0.9;0.28905088;0.9206;0.30838135;0.9157;19;23;25;24
0.3880566;0.9;0.24947111;0.9314;0.25713384;0.9249;19;23;25;24
0.16740376;0.9375;0.33920604;0.9093;0.35498852;0.9028;19;23;25;24
0.2466044;0.925;0.26220846;0.9313;0.2851497;0.9239;19;23;25;24
0.55923355;0.9125;0.2852004;0.9183;0.3029018;0.9125;19;23;25;24
0.2160718;0.95;0.2134212;0.9462;0.22000317;0.9385;19;23;25;24
0.14871922;0.975;0.2510688;0.9329;0.28307676;0.9244;19;23;25;24
0.11040936;0.9875;0.25778943;0.9278;0.28382933;0.9211;19;23;25;24
0.15838885;0.9625;0.24521746;0.9341;0.26937276;0.928;19;23;25;24
0.19707206;0.925;0.1924545;0.947;0.21308172;0.9383;19;23;25;24
0.2682913;0.9375;0.22234082;0.9381;0.2351833;0.9372;19;23;25;24
