loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.7138213;0.725;0.8223433;0.7055;0.84793264;0.7008;48;47;47;46
0.6467086;0.7375;0.5509044;0.8114;0.57034314;0.8048;46;47;45;45
0.7955865;0.7;0.93155974;0.6735;0.9711875;0.657;45;47;45;45
0.7373832;0.75;0.5632127;0.8216;0.60067683;0.8;44;47;45;45
0.8341726;0.7375;0.70443135;0.7722;0.73960453;0.7501;44;46;44;45
1.1227652;0.5;0.78757584;0.7386;0.83397263;0.7167;44;46;44;45
1.442447;0.5375;0.8941378;0.7007;0.92783105;0.6899;42;45;44;44
0.6719967;0.8125;1.0900401;0.6181;1.1760149;0.5989;41;45;44;44
0.4974535;0.8125;0.8406069;0.7056;0.8676386;0.6999;41;44;44;44
0.6468288;0.8;0.95473504;0.6975;0.9858114;0.6918;41;44;44;44
0.321474;0.9125;0.59913856;0.823;0.6136975;0.8186;40;44;44;44
0.6187558;0.7875;0.47142306;0.854;0.4957646;0.8472;39;44;44;44
0.60147464;0.85;0.5639119;0.8288;0.55388045;0.8305;38;43;44;44
0.4042427;0.875;0.50460225;0.8442;0.5346478;0.8305;38;43;44;44
0.4802928;0.8375;0.49492276;0.8538;0.5168506;0.8469;38;43;43;44
0.67523587;0.775;0.79087234;0.7775;0.8145464;0.7674;38;43;43;44
1.0135292;0.7625;0.6248617;0.8143;0.63340896;0.8082;38;43;43;44
0.63764304;0.7875;0.59610754;0.8185;0.6058755;0.8136;38;43;43;44
0.714729;0.75;0.6813693;0.7966;0.7229074;0.785;37;42;43;44
0.52609265;0.8375;0.57210076;0.8305;0.5855516;0.8269;37;42;43;44
0.7750589;0.7625;0.5923399;0.8064;0.63695;0.7876;37;42;42;44
0.7318991;0.8;0.661982;0.8103;0.7000501;0.7937;37;42;42;44
0.66260207;0.75;0.6306102;0.8138;0.6377998;0.8169;36;41;42;43
0.82299984;0.725;0.69476074;0.7895;0.74036807;0.7694;36;41;41;43
0.6718956;0.85;0.57506716;0.8176;0.60357773;0.8089;36;41;41;43
0.5004039;0.8625;0.45066655;0.8672;0.4726728;0.8579;36;41;41;43
0.55685455;0.8375;0.58606094;0.8178;0.57301223;0.8214;36;41;41;43
0.7108673;0.75;0.55268115;0.845;0.59533143;0.8314;35;41;41;43
1.052363;0.75;0.45100963;0.8657;0.47147363;0.8586;35;41;41;43
0.40324664;0.8875;0.7315224;0.7701;0.775757;0.7579;35;41;41;43
0.51155347;0.8125;0.48166093;0.8511;0.5047017;0.8424;35;41;41;43
0.57368964;0.8125;0.5088242;0.8469;0.49965137;0.849;35;41;41;43
0.6508515;0.825;0.42042252;0.8757;0.4230044;0.875;35;41;41;43
0.51049024;0.8375;0.38511866;0.8887;0.39703363;0.8822;35;41;41;43
0.29455897;0.9375;0.4267699;0.8717;0.437473;0.8637;35;41;41;43
0.70291406;0.8;0.9571065;0.6917;0.9728684;0.6874;35;41;41;43
0.51213205;0.825;0.48368374;0.8526;0.5138218;0.8372;35;41;41;43
0.45546037;0.8625;0.34683335;0.8965;0.37570506;0.8884;34;41;40;43
0.38317066;0.9;0.32235128;0.9056;0.35176402;0.8983;34;41;40;43
0.33601117;0.9375;0.3326152;0.9045;0.35705623;0.896;34;41;40;43
0.6692478;0.825;0.3256542;0.906;0.33813632;0.8981;34;41;40;43
0.48395616;0.8875;0.4305332;0.87;0.45667812;0.8582;34;41;40;43
0.2547153;0.875;0.5151077;0.8527;0.55580556;0.8411;34;41;40;43
0.34628987;0.85;0.59609735;0.8134;0.6229093;0.8104;34;41;40;43
0.7110196;0.825;0.51770324;0.8476;0.514233;0.8444;34;41;40;43
0.50288886;0.825;0.42286757;0.8807;0.4349458;0.8783;34;41;40;42
0.5463029;0.8375;0.41488564;0.8791;0.43580186;0.8783;34;40;40;42
0.7764095;0.775;0.41506723;0.8841;0.45060602;0.8763;34;40;40;42
0.36037466;0.8625;0.44033438;0.8748;0.4541331;0.8715;34;40;40;42
0.35516328;0.9375;0.3407603;0.9043;0.3469437;0.9024;34;40;40;42
0.5583432;0.8625;0.35526612;0.8992;0.36416826;0.8948;34;40;40;42
0.28702274;0.9125;0.30935687;0.9097;0.32687062;0.9087;34;40;40;42
0.5970877;0.7875;0.5463471;0.8367;0.55304366;0.8414;34;40;40;42
0.28009513;0.8875;0.3395836;0.9049;0.3738339;0.8954;34;40;40;42
0.5015504;0.85;0.33906963;0.8997;0.35536262;0.8961;33;40;40;42
0.43759418;0.85;0.38789883;0.8862;0.3839576;0.8875;33;40;40;42
0.49369135;0.8375;0.31599206;0.9094;0.34007028;0.9025;33;40;40;42
0.5390236;0.8375;0.35902497;0.9039;0.36979082;0.8978;32;40;39;42
0.44123158;0.85;0.40221432;0.89;0.4568601;0.8762;32;40;39;42
0.5217571;0.9;0.31719416;0.9076;0.35266608;0.8992;32;40;39;42
0.17547807;0.95;0.35160574;0.9029;0.37396327;0.9008;32;40;39;41
0.44398785;0.85;0.4198402;0.8868;0.4312344;0.8808;32;40;39;41
0.19521812;0.925;0.32739967;0.9091;0.3307418;0.907;32;40;39;41
0.5839513;0.8375;0.33976847;0.9037;0.35347533;0.8964;32;40;39;41
0.5096076;0.8875;0.30595034;0.9092;0.33134633;0.9069;32;40;39;41
0.46837273;0.85;0.3157372;0.9064;0.33926865;0.9042;32;40;39;41
0.24497585;0.9125;0.36158285;0.9009;0.3990747;0.8902;32;40;39;41
0.5383109;0.8625;0.36468855;0.8961;0.4129361;0.8799;32;40;39;41
0.6281322;0.8125;0.33103186;0.9111;0.34304422;0.9022;32;40;39;41
0.46330404;0.875;0.3458145;0.8978;0.34749776;0.897;32;40;39;41
0.32691732;0.8875;0.44336513;0.8715;0.47062618;0.8688;32;40;39;41
0.490143;0.85;0.46462736;0.8574;0.49958536;0.8478;32;40;39;41
0.5012449;0.8375;0.5119816;0.8574;0.5346888;0.8477;32;40;39;41
0.39145058;0.85;0.5159138;0.8396;0.51296693;0.834;32;40;39;41
