loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
1.2401359;0.525;1.0062;0.6981;1.0231667;0.6986;190;190;190;190
1.0947869;0.75;1.4504807;0.552;1.5251619;0.5151;190;190;190;190
1.4181387;0.575;0.91035295;0.7172;0.94218105;0.6989;190;190;190;190
2.5198314;0.525;1.2598215;0.5447;1.2507608;0.5415;190;190;190;190
1.3671972;0.6;0.6494136;0.7901;0.69966394;0.7761;190;190;190;190
0.73272336;0.7625;1.0956866;0.6253;1.1190382;0.6183;190;190;190;190
1.1347071;0.65;1.482938;0.5701;1.5912457;0.5636;190;190;190;190
0.82163775;0.7375;0.7707215;0.7811;0.82859313;0.7624;190;190;190;190
0.967165;0.6375;2.2523708;0.4002;2.3956566;0.3855;190;190;190;190
1.4465122;0.6375;1.8068254;0.6029;1.8260201;0.5901;190;190;190;190
1.7143734;0.5875;2.3163242;0.4741;2.3348892;0.4733;190;190;190;190
1.2029183;0.725;1.7862681;0.4983;1.8748611;0.4905;190;190;190;190
1.110767;0.5875;1.0588232;0.6304;1.0944262;0.6163;190;190;190;190
1.4276841;0.5875;0.77596384;0.7499;0.8064835;0.7445;190;190;190;190
1.2720257;0.575;1.410365;0.5667;1.3929236;0.5707;190;190;190;190
0.8357627;0.6625;1.2839321;0.5644;1.2601835;0.5613;190;190;190;190
0.99143046;0.7625;0.6497837;0.8128;0.68243396;0.8116;190;190;190;190
0.7439431;0.775;1.0995548;0.6875;1.2013704;0.6668;190;190;190;190
0.73431426;0.8;0.69005173;0.7775;0.71900564;0.7694;190;190;190;190
0.84711516;0.775;1.0449787;0.6797;1.1331186;0.6668;190;190;190;190
1.1047894;0.625;0.6384203;0.8089;0.6508861;0.7999;190;190;190;190
0.58662033;0.7625;0.6883025;0.7894;0.691532;0.7907;190;190;190;190
0.83872604;0.7375;0.84197634;0.7504;0.88034904;0.7335;190;190;190;190
0.7971391;0.7125;0.60402745;0.8319;0.6451973;0.822;190;190;190;190
