loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.1025254;0.95;0.21264216;0.9504;0.21720235;0.944;24;23;25;24
0.008286866;1.0;0.20636545;0.9499;0.23911807;0.9464;24;23;25;24
0.027547386;1.0;0.17033073;0.958;0.192253;0.954;24;23;25;24
0.0028533596;1.0;0.16499504;0.9607;0.18564741;0.9579;24;23;25;24
0.011435032;0.9875;0.19403465;0.9601;0.2050166;0.9566;24;23;25;24
0.0037061684;1.0;0.16968149;0.9645;0.19195499;0.9612;24;23;25;24
0.0030073116;1.0;0.2315537;0.9605;0.24937695;0.9553;24;23;25;24
0.07931026;0.975;0.27066454;0.9573;0.2794122;0.9519;24;23;25;24
0.00019411262;1.0;0.2676481;0.9608;0.32123643;0.9548;24;23;25;24
0.011583991;1.0;0.2866457;0.9567;0.28842017;0.9523;24;23;25;24
0.010498218;0.9875;0.26848415;0.9599;0.31929782;0.9533;24;23;25;24
0.0942501;0.975;0.27068117;0.9579;0.31790942;0.9531;24;23;25;24
0.0011945617;1.0;0.24055289;0.9616;0.26929447;0.9581;24;23;25;24
0.0017704243;1.0;0.26809213;0.9612;0.26955697;0.9609;24;23;25;24
0.00044470764;1.0;0.30142847;0.9596;0.3043869;0.9553;24;23;25;24
0.0029930722;1.0;0.2654008;0.9587;0.27815118;0.9559;24;23;25;24
0.0021311925;1.0;0.24608825;0.9658;0.25094134;0.9645;24;23;25;24
0.00016845745;1.0;0.2723075;0.9651;0.26687485;0.964;24;23;25;24
0.010077825;0.9875;0.28667465;0.962;0.3046968;0.959;24;23;25;24
0.0009178997;1.0;0.2653367;0.9646;0.27950218;0.9625;24;23;25;24
0.000158048;1.0;0.29682168;0.9626;0.31111446;0.9622;24;23;25;24
0.004102934;1.0;0.36487105;0.9613;0.36295956;0.9565;24;23;25;24
0.00021172031;1.0;0.3171946;0.9645;0.33035025;0.9628;24;23;25;24
0.009549261;1.0;0.33024278;0.9601;0.35771856;0.9543;24;23;25;24
0.001495687;1.0;0.29753354;0.9657;0.33360678;0.9632;24;23;25;24
0.024764515;0.9875;0.39853022;0.9598;0.4415694;0.9568;24;23;25;24
