loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.3748836;0.8875;0.38134462;0.893;0.401828;0.8879;35;49;47;43
0.16494678;0.95;0.19987471;0.9446;0.20598173;0.938;35;49;47;43
0.2476546;0.9125;0.13840698;0.9586;0.1429519;0.9584;35;49;47;43
0.05825914;0.9875;0.14772187;0.9558;0.14764394;0.9541;35;49;47;43
0.06334098;0.9875;0.10029371;0.9694;0.10236447;0.9686;35;49;47;43
0.02323857;1.0;0.096467845;0.9725;0.10449697;0.969;35;49;47;43
0.03735582;1.0;0.10717636;0.9696;0.11315989;0.9657;35;49;47;43
0.011391869;1.0;0.09375874;0.9738;0.096787974;0.9718;35;49;47;43
0.021347301;1.0;0.10788144;0.9682;0.11873432;0.9662;35;49;47;43
0.032356452;0.9875;0.08844334;0.9762;0.09488559;0.9736;35;49;47;43
0.005516558;1.0;0.094589464;0.9756;0.09266406;0.9737;35;49;47;43
0.011112653;1.0;0.09487028;0.9735;0.10088087;0.9722;35;49;47;43
0.009211544;1.0;0.09174612;0.9764;0.09756537;0.9745;35;49;47;43
0.007991679;1.0;0.094499305;0.976;0.09795927;0.9743;35;49;47;43
0.003927721;1.0;0.10162229;0.974;0.10657163;0.972;35;49;47;43
0.028987091;0.9875;0.13195552;0.9685;0.12772177;0.9682;35;49;47;43
0.051075466;0.9875;0.0914115;0.979;0.09906065;0.9766;35;49;47;43
0.0031975296;1.0;0.09707056;0.9774;0.09636261;0.9784;35;49;47;43
0.0018007688;1.0;0.097627535;0.9775;0.09790986;0.9777;35;49;47;43
0.0006462507;1.0;0.10082394;0.9783;0.09430376;0.9786;35;49;47;43
0.0013908589;1.0;0.13702427;0.973;0.15374239;0.9684;35;49;47;43
0.0035872168;1.0;0.11574061;0.9775;0.09842102;0.9794;35;49;47;43
0.0028168405;1.0;0.11424313;0.9775;0.10426482;0.9787;35;49;47;43
0.0058179414;1.0;0.12674008;0.9744;0.120523706;0.9747;35;49;47;43
0.00033676325;1.0;0.113808446;0.9785;0.10800991;0.9761;35;49;47;43
0.0010292778;1.0;0.13623583;0.9745;0.14534378;0.9729;35;49;47;43
0.0017520475;1.0;0.14562051;0.9736;0.12489946;0.9749;35;49;47;43
0.0010634888;1.0;0.11852346;0.9778;0.114688404;0.978;35;49;47;43
0.00039493936;1.0;0.12925024;0.9777;0.13378018;0.9763;35;49;47;43
0.000384143;1.0;0.11542121;0.9777;0.12587631;0.9784;35;49;47;43
0.00011444597;1.0;0.14283243;0.9748;0.14689626;0.9735;35;49;47;43
0.00041046296;1.0;0.13696817;0.9763;0.12561333;0.9769;35;49;47;43
0.0010759351;1.0;0.13047883;0.9778;0.13318057;0.978;35;49;47;43
0.00070204574;1.0;0.16147304;0.9758;0.15234512;0.9753;35;49;47;43
0.0060000867;1.0;0.13386413;0.9786;0.13167739;0.9791;35;49;47;43
0.005103042;1.0;0.14415511;0.9769;0.16237468;0.9747;35;49;47;43
0.00092823047;1.0;0.13679609;0.9793;0.13034351;0.9785;35;49;47;43
0.0009057936;1.0;0.15685767;0.9745;0.15785669;0.9747;35;49;47;43
0.00019399542;1.0;0.13648714;0.9798;0.12541734;0.9793;35;49;47;43
0.0019196607;1.0;0.19001862;0.97;0.19794016;0.9694;35;49;47;43
0.0005073135;1.0;0.14010037;0.9783;0.13576496;0.9773;35;49;47;43
0.00034011464;1.0;0.17904136;0.9744;0.1756316;0.9728;35;49;47;43
0.0011571046;1.0;0.14595035;0.9775;0.14574768;0.9773;35;49;47;43
0.00033999752;1.0;0.14635974;0.9775;0.14074048;0.9775;35;49;47;43
0.0014170266;1.0;0.18970227;0.9728;0.17470765;0.9722;35;49;47;43
0.00014835797;1.0;0.15682295;0.9781;0.13740607;0.9801;35;49;47;43
0.00021177666;1.0;0.15534706;0.9781;0.13843569;0.9788;35;49;47;43
0.00042139972;1.0;0.14068423;0.9793;0.14066388;0.9789;35;49;47;43
0.0014605722;1.0;0.20340575;0.9706;0.19704819;0.9708;35;49;47;43
0.00065350544;1.0;0.14897943;0.9778;0.13098073;0.9795;35;49;47;43
0.00031339013;1.0;0.15318869;0.975;0.14193556;0.9788;35;49;47;43
0.00077611883;1.0;0.15190072;0.9793;0.15062663;0.9776;35;49;47;43
0.0017509774;1.0;0.16007338;0.9785;0.14329126;0.9779;35;49;47;43
0.0010909198;1.0;0.16101158;0.9768;0.13207908;0.9789;35;49;47;43
0.0007990023;1.0;0.15459892;0.9775;0.14701998;0.9779;35;49;47;43
0.00013396432;1.0;0.18889922;0.9736;0.16424751;0.9757;35;49;47;43
0.0002405351;1.0;0.14961676;0.9792;0.14414556;0.978;35;49;47;43
2.1148731e-05;1.0;0.15306716;0.9788;0.12898083;0.9811;35;49;47;43
0.00013695241;1.0;0.22170591;0.9716;0.18847632;0.9702;35;49;47;43
4.0834646e-05;1.0;0.15836836;0.9765;0.13688071;0.9764;35;49;47;43
3.888235e-05;1.0;0.14676113;0.9811;0.13197134;0.9801;35;49;47;43
0.00018069429;1.0;0.1637398;0.9768;0.15559924;0.9768;35;49;47;43
0.00017739831;1.0;0.14513893;0.9816;0.14920445;0.9784;35;49;47;43
0.00024661983;1.0;0.17348388;0.9756;0.17518884;0.975;35;49;47;43
0.00038151204;1.0;0.18745834;0.9779;0.16786298;0.9786;35;49;47;43
0.005998302;1.0;0.1797677;0.9769;0.16156675;0.9765;35;49;47;43
0.0004168111;1.0;0.15741873;0.9779;0.14513926;0.9778;35;49;47;43
0.00041297678;1.0;0.17899518;0.9761;0.15306912;0.9773;35;49;47;43
0.00027999666;1.0;0.15132694;0.9784;0.1349001;0.981;35;49;47;43
0.00015421966;1.0;0.15409534;0.981;0.14404263;0.9793;35;49;47;43
0.00014325064;1.0;0.19270955;0.9745;0.17148802;0.9762;35;49;47;43
0.00022169159;1.0;0.1727439;0.9761;0.14989367;0.9783;35;49;47;43
2.2363063e-05;1.0;0.14976232;0.9808;0.13866013;0.9801;35;49;47;43
1.7950373e-05;1.0;0.1500759;0.9805;0.13152665;0.981;35;49;47;43
1.212058e-05;1.0;0.15360232;0.9814;0.1335627;0.9803;35;49;47;43
0.00019446037;1.0;0.17572218;0.9779;0.18783242;0.9759;35;49;47;43
0.028601969;0.9875;0.1592941;0.9786;0.15875833;0.9791;35;49;47;43
0.00017056488;1.0;0.15839702;0.9803;0.14459462;0.9805;35;49;47;43
0.00050902145;1.0;0.16149211;0.9792;0.1482762;0.9781;35;49;47;43
0.00022197962;1.0;0.15738459;0.98;0.13965124;0.9808;35;49;47;43
0.00058194366;1.0;0.16060422;0.9805;0.16364658;0.9782;35;49;47;43
4.4000204e-05;1.0;0.1648163;0.9781;0.17126976;0.9773;35;49;47;43
0.00016018283;1.0;0.17616564;0.9776;0.16893896;0.9784;35;49;47;43
0.00032303733;1.0;0.15547061;0.9779;0.15558946;0.9775;35;49;47;43
0.00036774174;1.0;0.1395769;0.9827;0.13764699;0.9815;35;49;47;43
3.457061e-07;1.0;0.15010552;0.9821;0.14013644;0.9818;35;49;47;43
8.578661e-06;1.0;0.1637749;0.9822;0.14658943;0.9813;35;49;47;43
0.0015391696;1.0;0.18613431;0.9785;0.18592708;0.9761;35;49;47;43
0.00014107538;1.0;0.14863154;0.9802;0.15270628;0.9791;35;49;47;43
0.00072912034;1.0;0.15700242;0.9789;0.14344524;0.9804;35;49;47;43
0.00037876144;1.0;0.18591213;0.9769;0.19544724;0.9752;35;49;47;43
0.00010782044;1.0;0.15476489;0.9816;0.16403338;0.9789;35;49;47;43
0.0003047994;1.0;0.15217055;0.9809;0.15481977;0.9779;35;49;47;43
0.0001278865;1.0;0.15162419;0.9818;0.14034797;0.9813;35;49;47;43
5.3730328e-05;1.0;0.16266707;0.9806;0.14057513;0.9805;35;49;47;43
0.00015116557;1.0;0.20273753;0.9755;0.19896011;0.9751;35;49;47;43
0.020590264;0.9875;0.16310127;0.98;0.1449399;0.9804;35;49;47;43
5.5975247e-06;1.0;0.15513758;0.9809;0.13983695;0.9811;35;49;47;43
6.0646948e-05;1.0;0.15886422;0.9812;0.1360556;0.982;35;49;47;43
0.00011187808;1.0;0.17190307;0.9795;0.1561888;0.98;35;49;47;43
