loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.9092778;0.7125;0.8974617;0.6932;0.93460995;0.6807;30;29;30;29
0.6799327;0.775;0.6497374;0.7689;0.6486492;0.7702;29;29;30;29
0.8150059;0.775;0.7064483;0.7557;0.722763;0.7507;28;28;30;29
0.7605647;0.7375;0.6264103;0.8025;0.64528406;0.7923;27;28;30;29
0.5009963;0.8625;0.60799646;0.8108;0.6121563;0.8134;27;28;30;28
0.83999956;0.825;0.6050523;0.8031;0.6104776;0.7972;27;28;30;28
1.1998547;0.5375;1.1112804;0.6173;1.1226436;0.6179;26;27;30;28
0.5058964;0.875;0.6740523;0.7834;0.69073194;0.779;26;27;30;28
0.784516;0.775;0.87600917;0.6878;0.8729914;0.6919;25;27;30;28
0.89016944;0.7875;0.7564705;0.7568;0.74923575;0.7577;25;27;30;28
0.40895566;0.85;0.63032585;0.8015;0.63936317;0.8065;24;27;30;28
0.5186914;0.85;0.51611096;0.8515;0.5402133;0.8379;24;27;29;28
0.62660515;0.7625;0.5530833;0.833;0.5934413;0.8212;24;27;29;28
0.8266322;0.8125;0.53985643;0.8232;0.55428386;0.8156;24;27;29;28
0.47083014;0.85;0.4571331;0.8642;0.47369784;0.8559;24;27;29;28
0.6611506;0.8375;0.5129425;0.8432;0.53031796;0.834;24;27;29;28
0.814929;0.725;0.7522652;0.7454;0.7608358;0.737;23;27;29;28
0.5606684;0.875;0.5560971;0.8356;0.58436024;0.8212;23;27;29;28
0.93170035;0.675;0.6659629;0.8063;0.69161654;0.797;23;27;29;28
0.52075905;0.8;0.5163872;0.8495;0.5208798;0.841;23;27;29;28
0.3769643;0.9125;0.47511983;0.8516;0.48593345;0.847;23;26;29;28
0.53671604;0.8125;0.5847746;0.819;0.58559656;0.8095;23;26;29;28
0.2782546;0.9;0.5116544;0.8478;0.5372715;0.8353;23;26;29;28
0.63314945;0.725;0.4174609;0.8765;0.43517247;0.87;23;26;29;28
0.6107336;0.8625;0.49050054;0.849;0.5033635;0.8354;23;26;29;28
