loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.06395618;0.9875;0.19271517;0.9507;0.2095771;0.9462;28;30;32;30
0.05618001;0.975;0.18587446;0.9515;0.19477847;0.9498;28;30;32;30
0.007567519;1.0;0.18611933;0.9556;0.19792576;0.9523;28;30;32;30
0.01611258;0.9875;0.18660592;0.9599;0.20430003;0.9577;28;30;32;30
0.0043680505;1.0;0.2038145;0.96;0.2144852;0.9603;28;30;32;30
0.021978062;0.9875;0.23279737;0.9565;0.24623647;0.9546;28;30;32;30
0.0012266834;1.0;0.23365359;0.9581;0.2685943;0.9571;28;30;32;30
0.00771151;1.0;0.2772073;0.9585;0.29813126;0.9557;28;30;32;30
0.0028426233;1.0;0.301016;0.9527;0.33394298;0.9517;28;30;32;30
0.12886584;0.9875;0.38034335;0.9481;0.42937008;0.9425;28;30;32;30
0.006560614;1.0;0.31991896;0.9576;0.34875876;0.9527;28;30;32;30
0.0032760866;1.0;0.26499033;0.9595;0.28248146;0.9552;28;30;32;30
0.00075536955;1.0;0.30018178;0.9577;0.27490646;0.958;28;30;32;30
0.004083659;1.0;0.27696094;0.9567;0.2626979;0.9572;28;30;32;30
0.044108443;0.9875;0.32073858;0.9542;0.315911;0.9522;28;30;32;30
0.0055058687;1.0;0.3015877;0.9582;0.30141896;0.9585;28;30;32;30
0.0010071861;1.0;0.29456803;0.9624;0.2721572;0.9631;28;30;32;30
0.06078902;0.9875;0.28645682;0.9599;0.2737109;0.9591;28;30;32;30
0.0009317581;1.0;0.27386832;0.9631;0.2690741;0.962;28;30;32;30
0.0109902;0.9875;0.32977968;0.9617;0.30522162;0.9626;28;30;32;30
0.0002955497;1.0;0.3242055;0.9619;0.29387254;0.9613;28;30;32;30
6.2532476e-05;1.0;0.36130747;0.9626;0.36886275;0.9609;28;30;32;30
0.18198977;0.9875;0.34229603;0.9614;0.33153778;0.9619;28;30;32;30
2.1621295e-06;1.0;0.4098876;0.9613;0.39895102;0.9595;28;30;32;30
7.249581e-05;1.0;0.39445296;0.9601;0.35811034;0.9611;28;30;32;30
0.0006716623;1.0;0.3859822;0.965;0.38150957;0.9616;28;30;32;30
0.0024734489;1.0;0.36826992;0.9636;0.34166965;0.9632;28;30;32;30
0.0056501403;1.0;0.374639;0.9636;0.38361806;0.963;28;30;32;30
0.00087618286;1.0;0.44311607;0.9605;0.43675396;0.9622;28;30;32;30
0.00143847;1.0;0.40337047;0.9556;0.43415263;0.9552;28;30;32;30
0.005068164;1.0;0.35617262;0.9588;0.374353;0.9584;28;30;32;30
0.0004096433;1.0;0.330545;0.957;0.3676648;0.9567;28;30;32;30
0.00013988056;1.0;0.34047812;0.9612;0.37260604;0.9598;28;30;32;30
0.15678613;0.9875;0.36838272;0.9589;0.402635;0.9576;28;30;32;30
0.00024725008;1.0;0.38877437;0.9602;0.4093367;0.9595;28;30;32;30
0.008419773;1.0;0.40087393;0.9597;0.44260743;0.9606;28;30;32;30
0.0021326425;1.0;0.37198275;0.9609;0.3846974;0.9572;28;30;32;30
0.044168644;0.9875;0.36898395;0.963;0.39993998;0.9608;28;30;32;30
0.004192151;1.0;0.38742417;0.9632;0.3915305;0.9617;28;30;32;30
1.9024168e-05;1.0;0.36816218;0.963;0.3857143;0.962;28;30;32;30
0.0010758108;1.0;0.3390956;0.965;0.37868792;0.9623;28;30;32;30
0.046516687;0.9875;0.39931464;0.9626;0.42454332;0.9605;28;30;32;30
0.0010978972;1.0;0.4183834;0.9616;0.43372533;0.9614;28;30;32;30
0.03704252;0.9875;0.39698988;0.9639;0.4182216;0.9618;28;30;32;30
0.00032366454;1.0;0.44304228;0.9656;0.46485683;0.9633;28;30;32;30
0.0022023849;1.0;0.42553964;0.9628;0.4419512;0.9634;28;30;32;30
0.09195916;0.9875;0.40527618;0.9666;0.41915008;0.9619;28;30;32;30
0.012403281;1.0;0.43164033;0.9617;0.44229317;0.9624;28;30;32;30
0.00018231662;1.0;0.37314174;0.9624;0.4095927;0.9602;28;30;32;30
0.002280345;1.0;0.37721974;0.9666;0.42541122;0.9647;28;30;32;30
0.00016990244;1.0;0.4617955;0.9617;0.5002529;0.9605;28;30;32;30
0.0139664635;0.9875;0.44367963;0.9625;0.48806748;0.962;28;30;32;30
0.00031986184;1.0;0.43943667;0.964;0.4719247;0.9625;28;30;32;30
0.028496478;0.9875;0.5142169;0.96;0.51867783;0.9598;28;30;32;30
0.01213154;1.0;0.49149296;0.9597;0.5149242;0.9583;28;30;32;30
0.0027050395;1.0;0.57514817;0.9615;0.6256255;0.9614;28;30;32;30
0.016297184;0.9875;0.48129487;0.9648;0.5193061;0.9634;28;30;32;30
0.0015760723;1.0;0.5502453;0.9605;0.5750704;0.963;28;30;32;30
0.017071187;0.9875;0.5351912;0.9643;0.5653043;0.9645;28;30;32;30
0.0003521301;1.0;0.6062673;0.9624;0.6499426;0.9623;28;30;32;30
0.019348452;0.9875;0.4505539;0.9652;0.54492444;0.9627;28;30;32;30
0.0025096072;1.0;0.50350165;0.9637;0.565558;0.9643;28;30;32;30
3.5001558e-06;1.0;0.5835431;0.9625;0.5845304;0.9602;28;30;32;30
2.4963874e-05;1.0;0.5495658;0.9634;0.5664414;0.9669;28;30;32;30
4.299729e-05;1.0;0.52962756;0.9646;0.5823347;0.965;28;30;32;30
0.034870997;0.9875;0.5303443;0.9645;0.58524877;0.965;28;30;32;30
0.004098705;1.0;0.55250305;0.9627;0.5987335;0.9625;28;30;32;30
0.0020256445;1.0;0.5457386;0.9659;0.58822864;0.9637;28;30;32;30
1.5034395e-06;1.0;0.585366;0.9646;0.58185905;0.9651;28;30;32;30
0.16332752;0.975;0.6163243;0.961;0.68498355;0.9597;28;30;32;30
0.05887727;0.9875;0.58493096;0.963;0.5890892;0.9613;28;30;32;30
0.00054790964;1.0;0.59069675;0.9635;0.6043997;0.9639;28;30;32;30
0.05846529;0.9875;0.5351121;0.9657;0.52497053;0.9659;28;30;32;30
0.006887938;1.0;0.5497896;0.9642;0.568687;0.9642;28;30;32;30
0.0042805485;1.0;0.5402346;0.9658;0.5259499;0.9666;28;30;32;30
0.06598867;0.975;0.5254789;0.967;0.55268776;0.9657;28;30;32;30
0.12470599;0.975;0.5646872;0.9627;0.56051373;0.9636;28;30;32;30
0.06437276;0.9875;0.57589394;0.9651;0.55413514;0.9655;28;30;32;30
0.2468098;0.9875;0.5720897;0.9673;0.6384584;0.9635;28;30;32;30
0.066840455;0.9875;0.569456;0.9633;0.67617404;0.9636;28;30;32;30
0.02563839;0.9875;0.5395964;0.9633;0.5616054;0.9652;28;30;32;30
0.00058166555;1.0;0.6601287;0.9567;0.68765926;0.96;28;30;32;30
0.0004462054;1.0;0.6613459;0.9621;0.64331144;0.9638;28;30;32;30
0.18129924;0.975;0.61359805;0.9631;0.5814864;0.9649;28;30;32;30
0.0025604956;1.0;0.7312867;0.961;0.6785542;0.9626;28;30;32;30
0.0007051071;1.0;0.6678293;0.9633;0.6331601;0.9663;28;30;32;30
0.07360233;0.9875;0.6212241;0.9659;0.59861916;0.9656;28;30;32;30
0.11699293;0.975;0.67628425;0.9626;0.67545974;0.9633;28;30;32;30
0.00022532647;1.0;0.5921585;0.9641;0.5894798;0.9643;28;30;32;30
0.05453395;0.9875;0.7267917;0.9627;0.7371054;0.9632;28;30;32;30
5.8357447e-05;1.0;0.68112385;0.9609;0.69001764;0.963;28;30;32;30
0.0004360049;1.0;0.7435917;0.9634;0.68543124;0.9655;28;30;32;30
0.017379358;0.9875;0.7149129;0.9647;0.74770916;0.9651;28;30;32;30
2.153052e-06;1.0;0.73300356;0.9651;0.74919045;0.9659;28;30;32;30
0.001863872;1.0;0.7143763;0.9626;0.7436513;0.9656;28;30;32;30
0.00011182549;1.0;0.7834975;0.9642;0.7223339;0.9661;28;30;32;30
0.03864854;0.9875;0.6975299;0.9653;0.7309584;0.9676;28;30;32;30
0.023749825;0.9875;0.77188915;0.9658;0.7900348;0.9675;28;30;32;30
0.00017310231;1.0;0.6975342;0.9652;0.72939134;0.966;28;30;32;30
0.033931322;0.9875;0.9049392;0.9614;0.9310869;0.9614;28;30;32;30
