loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.6998774;0.8625;0.6404037;0.83;0.6543925;0.8171;15;18;20;18
0.26779646;0.9625;0.2864481;0.923;0.29861015;0.916;15;18;20;18
0.18738574;0.95;0.20564182;0.9434;0.21632248;0.9377;15;18;20;18
0.1750168;0.9375;0.16959853;0.9523;0.18086447;0.947;15;18;20;18
0.05965404;0.9875;0.14627928;0.9582;0.15029499;0.9552;15;18;20;18
0.106490634;0.9625;0.13699375;0.9626;0.13629471;0.9601;15;18;20;18
0.14290875;0.9625;0.13678114;0.9612;0.13919382;0.9588;15;18;20;18
0.10625689;0.95;0.12456631;0.9646;0.13053527;0.9603;15;18;20;18
0.08372522;0.975;0.1268135;0.9641;0.12979582;0.9616;15;18;20;18
0.042403564;1.0;0.12823793;0.9624;0.13026674;0.9623;15;18;20;18
0.050417095;1.0;0.11408484;0.9659;0.11902232;0.9623;15;18;20;18
0.029221695;1.0;0.11277904;0.9684;0.11560483;0.9644;15;18;20;18
0.0297651;1.0;0.122466065;0.9666;0.12473767;0.9629;15;18;20;18
0.040852487;0.9875;0.113085635;0.9679;0.1178864;0.9642;15;18;20;18
0.034156352;1.0;0.11605864;0.9664;0.117151365;0.965;15;18;20;18
0.02491742;0.9875;0.13453765;0.9609;0.14745721;0.955;15;18;20;18
0.035844453;1.0;0.11351687;0.968;0.11476495;0.9656;15;18;20;18
0.020016894;1.0;0.12585393;0.9652;0.13189194;0.9613;15;18;20;18
0.028347015;1.0;0.112643234;0.9678;0.12036079;0.9653;15;18;20;18
0.021326933;0.9875;0.14484625;0.9609;0.14619996;0.9591;15;18;20;18
0.014981762;1.0;0.1238571;0.966;0.13071826;0.9622;15;18;20;18
0.01359721;1.0;0.12001776;0.9697;0.11667629;0.9662;15;18;20;18
0.015211994;1.0;0.13347448;0.9663;0.144681;0.9607;15;18;20;18
0.013528663;1.0;0.12454226;0.967;0.12805091;0.9632;15;18;20;18
0.058460258;0.9625;0.11977077;0.9695;0.12346686;0.9652;15;18;20;18
0.014416844;1.0;0.1263192;0.9686;0.13203414;0.9646;15;18;20;18
0.01893965;1.0;0.12648374;0.9675;0.12682796;0.9646;15;18;20;18
0.012099439;1.0;0.12559842;0.9674;0.12788445;0.9636;15;18;20;18
0.004629778;1.0;0.12853841;0.9674;0.13993913;0.9634;15;18;20;18
0.008969906;1.0;0.12577252;0.9699;0.13326678;0.9631;15;18;20;18
0.008116478;1.0;0.14282423;0.9652;0.15173325;0.962;15;18;20;18
0.0077421963;1.0;0.1461968;0.9668;0.16075012;0.9592;15;18;20;18
0.013430539;1.0;0.14857176;0.9647;0.16802508;0.9618;15;18;20;18
0.0029675285;1.0;0.15119296;0.9648;0.16042626;0.9589;15;18;20;18
0.0080027;1.0;0.13540518;0.9702;0.13888547;0.9663;15;18;20;18
0.0039044067;1.0;0.13879475;0.9685;0.14091682;0.9647;15;18;20;18
0.031733856;0.9875;0.14559157;0.9683;0.14679822;0.9639;15;18;20;18
0.004787002;1.0;0.14615105;0.9677;0.14956547;0.9638;15;18;20;18
0.009659851;1.0;0.14522363;0.9665;0.16194592;0.9618;15;18;20;18
