loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.66918737;0.8;0.50185305;0.858;0.53197294;0.8444;15;18;20;18
0.3063458;0.8875;0.2452625;0.9286;0.26124159;0.9233;15;18;20;18
0.14405969;0.9625;0.17197949;0.9505;0.18767983;0.9426;15;18;20;18
0.052461993;1.0;0.15255518;0.9538;0.16574976;0.9508;15;18;20;18
0.08745246;0.975;0.13955031;0.9602;0.15245767;0.9516;15;18;20;18
0.1417345;0.9875;0.13566923;0.9611;0.14509566;0.9554;15;18;20;18
0.050547224;1.0;0.13858154;0.958;0.15707336;0.9513;15;18;20;18
0.13101792;0.9625;0.10757966;0.9686;0.11257585;0.9669;15;18;20;18
0.05046276;1.0;0.122720815;0.9655;0.12888058;0.9608;15;18;20;18
0.023937289;1.0;0.119297;0.9659;0.12224675;0.9647;15;18;20;18
0.024115244;1.0;0.11183733;0.9678;0.11258745;0.9669;15;18;20;18
