loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3;rank4
0.8511344;0.7625;0.75140697;0.7665;0.7843808;0.7552;17;23;22;23
0.3271885;0.9125;0.3057681;0.9112;0.31896222;0.9083;17;23;22;23
0.20459478;0.95;0.1941081;0.9417;0.20461358;0.9395;17;23;22;23
0.2607349;0.9125;0.161401;0.9529;0.16610774;0.9502;17;23;22;23
0.11262511;0.975;0.1421921;0.9583;0.14863274;0.9573;17;23;22;23
0.06532721;0.975;0.13583168;0.9598;0.1439227;0.9534;17;23;22;23
0.04059972;1.0;0.12867208;0.9631;0.12802237;0.9595;17;23;22;23
0.049439263;1.0;0.12278652;0.9643;0.12809837;0.9596;17;23;22;23
0.01861022;1.0;0.11680696;0.9652;0.11809819;0.963;17;23;22;23
0.033179548;1.0;0.110425584;0.9657;0.11915418;0.9615;17;23;22;23
0.031223297;0.9875;0.12616503;0.9639;0.12877052;0.9609;17;23;22;23
0.032694265;0.9875;0.12005491;0.9637;0.13398452;0.9596;17;23;22;23
0.021782277;1.0;0.13954455;0.9587;0.15143593;0.955;17;23;22;23
0.024607334;1.0;0.12588866;0.9638;0.13746357;0.9596;17;23;22;23
0.058780223;0.9875;0.11066401;0.9678;0.12198847;0.9652;17;23;22;23
0.022228783;1.0;0.11247012;0.9677;0.11182933;0.9669;17;23;22;23
0.015035665;1.0;0.113399416;0.9681;0.12059971;0.9656;17;23;22;23
0.032086205;0.9875;0.13630666;0.9621;0.14426817;0.9604;17;23;22;23
0.015710063;1.0;0.122710206;0.9675;0.13458143;0.9641;17;23;22;23
0.010874212;1.0;0.10915981;0.9718;0.12289249;0.9673;17;23;22;23
0.024235576;0.9875;0.11145517;0.9693;0.12165681;0.9675;17;23;22;23
0.007599184;1.0;0.12172368;0.9694;0.12577108;0.9664;17;23;22;23
0.0043844287;1.0;0.12774703;0.9678;0.1394055;0.9643;17;23;22;23
0.012740252;1.0;0.123484164;0.9704;0.1401117;0.9638;17;23;22;23
0.014361633;1.0;0.161548;0.9575;0.18213141;0.952;17;23;22;23
0.01559297;1.0;0.1273374;0.968;0.13396525;0.965;17;23;22;23
