loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.3050088;0.8875;0.21321282;0.9374;0.23206477;0.929;13;15;15;16
0.39352188;0.875;0.21004497;0.9398;0.23462032;0.9307;13;15;15;16
0.16920574;0.9375;0.19659148;0.9432;0.21102382;0.9357;13;15;15;16
0.22060244;0.95;0.26774976;0.921;0.2776224;0.9181;13;15;15;16
0.20051193;0.925;0.19275858;0.9441;0.21270671;0.934;13;15;15;16
0.26013494;0.925;0.20344298;0.9427;0.22418106;0.9345;13;15;15;16
0.23317094;0.9125;0.25146806;0.9274;0.27216417;0.9217;13;15;15;16
0.27352923;0.925;0.23443267;0.9354;0.2520653;0.9264;13;15;15;16
0.39069304;0.8875;0.31665012;0.9132;0.34865692;0.9026;13;15;15;16
0.3605637;0.875;0.23057553;0.9301;0.25268403;0.9246;13;15;15;16
0.29078555;0.925;0.24613099;0.9243;0.2611097;0.9208;13;15;15;16
0.207203;0.9375;0.23726028;0.9303;0.24706618;0.9249;13;15;15;16
0.07259804;0.9875;0.24637425;0.9277;0.26159477;0.9208;13;15;15;16
0.38478374;0.875;0.24471301;0.9303;0.25711688;0.9261;13;15;15;16
0.2747734;0.9;0.21397217;0.9367;0.23565684;0.9317;13;15;15;16
0.30549875;0.9;0.2641047;0.922;0.28248063;0.9164;13;15;15;16
0.24101059;0.9125;0.22092432;0.9335;0.23403947;0.9296;13;15;15;16
0.35963076;0.8875;0.21458115;0.9369;0.23695248;0.9291;13;15;15;16
0.12504213;0.9375;0.27565604;0.9227;0.2879341;0.92;13;15;15;16
0.3683865;0.875;0.2612157;0.9231;0.29963705;0.9117;13;15;15;16
0.28750533;0.925;0.21905862;0.936;0.24792334;0.9276;13;15;15;16
0.14463001;0.975;0.19107966;0.9443;0.21946988;0.9377;13;15;15;16
0.3069461;0.925;0.20806468;0.9385;0.22562817;0.9342;13;15;15;16
0.15465832;0.925;0.19338813;0.9436;0.21382576;0.9406;13;15;15;16
0.29461887;0.9375;0.32037196;0.9076;0.35699117;0.898;13;15;15;16
0.13271281;0.9375;0.19024104;0.9458;0.21771675;0.9333;13;15;15;16
0.23780093;0.9125;0.20429347;0.9429;0.21844402;0.9346;13;15;15;16
0.22413497;0.9125;0.18201168;0.9485;0.19814886;0.9426;13;15;15;16
0.21662918;0.9375;0.1960648;0.9435;0.22044274;0.9359;13;15;15;16
0.18321852;0.9125;0.18748452;0.9464;0.21759243;0.9365;13;15;15;16
0.13975559;0.9625;0.2238672;0.9353;0.24154112;0.9289;13;15;15;16
0.31855097;0.9375;0.19194797;0.9441;0.21640672;0.9376;13;15;15;16
0.4717771;0.85;0.23192066;0.9358;0.25720897;0.9278;13;15;15;16
0.69014394;0.8625;0.36708173;0.8902;0.36169398;0.8893;13;15;15;16
0.10644193;0.95;0.20544423;0.9417;0.22653465;0.9341;13;15;15;16
0.20607142;0.9375;0.20403852;0.9428;0.22207332;0.9361;13;15;15;16
0.4297634;0.875;0.3018479;0.9069;0.3326165;0.8985;13;15;15;16
0.42977428;0.8875;0.28136772;0.916;0.29437277;0.9148;13;15;15;16
0.32402122;0.9125;0.23839085;0.9302;0.25835508;0.9236;13;15;15;16
0.3162931;0.9125;0.20962238;0.9387;0.22997056;0.9329;13;15;15;16
0.17924836;0.95;0.23463085;0.9355;0.25300053;0.9296;13;15;15;16
0.18447548;0.9;0.18938646;0.9456;0.20794941;0.9386;13;15;15;16
0.34995317;0.9;0.19568889;0.9441;0.21942778;0.9394;13;15;15;16
0.26160136;0.925;0.18107359;0.9489;0.199294;0.9407;13;15;15;16
0.17999175;0.9375;0.19066697;0.9465;0.20199117;0.9436;13;15;15;16
0.37977746;0.9125;0.20008373;0.9438;0.22346897;0.9391;13;15;15;16
0.31745726;0.9;0.19683823;0.9448;0.21420717;0.9349;13;15;15;16
0.3156349;0.9;0.18028101;0.9497;0.19743705;0.9442;12;15;15;16
0.30104595;0.9;0.20889053;0.9424;0.21945512;0.9358;12;15;15;16
0.22384004;0.9125;0.16965002;0.9517;0.19015071;0.9453;12;15;15;16
0.28078088;0.95;0.18339103;0.9457;0.20493896;0.939;12;15;15;16
0.107670985;0.975;0.22175112;0.9352;0.24926338;0.9284;12;15;15;16
0.42701107;0.8875;0.21463765;0.9377;0.23268847;0.9337;12;15;15;16
0.28573656;0.9375;0.2410403;0.9312;0.26519567;0.9201;12;15;15;16
0.4197777;0.85;0.24255165;0.9315;0.25706828;0.9246;12;15;15;16
0.38626343;0.85;0.2566373;0.9227;0.27463976;0.92;12;15;15;16
0.38942873;0.8875;0.20579119;0.9417;0.2167666;0.9358;12;15;15;16
0.20013335;0.9375;0.21052329;0.9405;0.22726375;0.932;12;15;15;16
0.2203215;0.9375;0.19083005;0.9436;0.20027827;0.9369;12;15;15;16
0.3116485;0.9;0.21076834;0.9424;0.22522046;0.9348;12;15;15;16
0.32386276;0.9625;0.21715467;0.9387;0.23788774;0.929;12;15;15;16
0.4458434;0.9;0.21039726;0.9413;0.23577446;0.9289;12;15;15;16
0.26793557;0.9;0.18988656;0.9452;0.21189849;0.9377;12;15;15;16
0.3531589;0.9125;0.18421192;0.9495;0.2111282;0.9387;12;15;15;16
0.22901793;0.95;0.2302502;0.939;0.25373998;0.9275;12;15;15;16
0.28230128;0.9125;0.23481564;0.9333;0.25564003;0.9253;12;15;15;16
0.14770563;0.9625;0.20786288;0.9392;0.2279372;0.9337;12;15;15;16
0.24288592;0.925;0.1778625;0.9492;0.19996996;0.943;12;15;15;16
0.2027921;0.9125;0.18386772;0.9477;0.2195102;0.938;12;15;15;16
0.24309158;0.95;0.18120492;0.9473;0.2100666;0.9428;12;15;15;16
0.24111715;0.925;0.19425811;0.9456;0.21891934;0.9353;12;15;15;16
0.10453218;0.9625;0.18916337;0.9449;0.20784594;0.9401;12;15;15;16
0.15064435;0.9625;0.18575647;0.9467;0.21992561;0.934;12;15;15;16
0.2529513;0.9125;0.20285171;0.9451;0.22939444;0.937;12;15;15;16
0.15993562;0.9625;0.20518303;0.9402;0.2249747;0.9355;12;15;15;16
0.2844182;0.9125;0.25559077;0.9287;0.29135555;0.9201;12;15;15;16
0.14573188;0.975;0.1956759;0.9447;0.21105586;0.9381;12;15;15;16
0.20025067;0.9375;0.18314657;0.9486;0.20869668;0.9405;12;15;15;16
0.2548625;0.9375;0.18261276;0.9478;0.20051764;0.9421;12;15;15;16
0.27580458;0.925;0.19746017;0.9421;0.2180678;0.9366;12;15;15;16
0.13551275;0.975;0.18072638;0.9465;0.20208171;0.9416;12;15;15;16
0.398389;0.9;0.19886328;0.9436;0.22268943;0.937;12;15;15;16
0.20238355;0.9375;0.17658068;0.9502;0.20189737;0.9424;12;15;15;16
0.23487501;0.9125;0.21055862;0.9392;0.24799858;0.929;12;15;15;16
0.10597459;0.9625;0.1887464;0.9446;0.19966461;0.9414;12;15;15;16
0.08138077;0.9875;0.18666169;0.9451;0.20501861;0.9397;12;15;15;16
0.19534013;0.925;0.18073803;0.9471;0.20081809;0.9404;12;15;15;16
0.22693563;0.95;0.1883625;0.9471;0.20627622;0.9435;12;15;15;16
0.096066274;0.95;0.1944961;0.9423;0.21111763;0.9405;12;15;15;16
0.25660414;0.9125;0.31747794;0.9108;0.351799;0.898;12;15;15;16
0.2088565;0.95;0.20984468;0.9398;0.22922419;0.9312;12;15;15;16
0.22828388;0.95;0.22695437;0.9364;0.23970334;0.9314;12;15;15;16
0.36424187;0.875;0.21167232;0.94;0.23587713;0.9311;12;15;15;16
0.11844375;0.9625;0.18943718;0.9442;0.20310973;0.9386;12;15;15;16
0.23537569;0.9125;0.22006436;0.9385;0.23993474;0.929;12;15;15;16
0.2188013;0.9125;0.18079188;0.9494;0.19631326;0.9427;12;15;15;16
0.36704525;0.875;0.1894962;0.9475;0.20811035;0.942;12;15;15;16
0.104652464;0.9625;0.20381533;0.9427;0.22980934;0.9336;12;15;15;16
0.3854871;0.85;0.17948508;0.9486;0.19807105;0.9425;12;15;15;16
0.15409125;0.9375;0.17735456;0.9516;0.19636607;0.9417;12;15;15;16
0.1788967;0.925;0.203878;0.9411;0.23726124;0.9327;12;15;15;16
0.1029164;0.9875;0.21519707;0.9392;0.23400752;0.9333;12;15;15;16
0.29117635;0.9125;0.19687757;0.9445;0.22391167;0.9348;12;15;15;16
0.22839756;0.925;0.17861858;0.9491;0.2029968;0.9413;12;15;15;16
0.15171479;0.95;0.18323365;0.9492;0.20603468;0.9419;12;15;15;16
0.44183046;0.875;0.17102093;0.9508;0.18889952;0.9447;12;15;15;16
0.2466433;0.9125;0.18478994;0.9462;0.19978584;0.9425;12;15;15;16
0.12982264;0.95;0.21235786;0.9387;0.2429219;0.9328;12;15;15;16
0.21042159;0.925;0.19662316;0.9438;0.21697146;0.9403;12;15;15;16
0.20296073;0.95;0.19199981;0.944;0.21488696;0.9354;12;15;15;16
0.256825;0.9375;0.30343267;0.911;0.36403355;0.8952;12;15;15;16
0.21428089;0.9375;0.17105679;0.9522;0.18794113;0.9476;12;15;15;16
0.27327627;0.9375;0.17668043;0.9501;0.19782333;0.943;12;15;15;16
0.24430744;0.9;0.16618384;0.9546;0.19208214;0.9466;12;15;15;16
0.19219121;0.9375;0.15485452;0.9553;0.17698888;0.9512;12;15;15;16
0.1894454;0.925;0.35670936;0.8934;0.42554247;0.8816;11;15;15;16
0.13675924;0.9375;0.16844113;0.9503;0.19281307;0.9463;11;15;15;16
0.13284782;0.9625;0.16141725;0.9523;0.19013572;0.9463;11;15;15;16
0.2519009;0.9125;0.16742478;0.951;0.19584829;0.9449;11;15;15;16
0.20884171;0.9;0.23165405;0.9343;0.25334072;0.9268;11;15;15;16
0.24079737;0.9375;0.2609789;0.9253;0.27511975;0.9223;11;15;15;16
0.2272054;0.925;0.19199894;0.9451;0.22460996;0.9327;11;15;15;16
0.23153035;0.9625;0.30746347;0.9105;0.32793686;0.9026;11;15;15;16
0.17344311;0.95;0.26892278;0.9204;0.30048403;0.9133;11;15;15;16
0.26520404;0.925;0.20091698;0.9415;0.22950478;0.9344;11;15;15;16
0.36484832;0.85;0.1965308;0.9437;0.23399368;0.9326;11;15;15;16
0.34304816;0.9;0.19889323;0.9413;0.22044659;0.9351;11;15;15;16
0.35563582;0.925;0.26655605;0.9234;0.2821816;0.9171;11;15;15;16
0.26218677;0.925;0.24279858;0.9294;0.27323097;0.9221;11;15;15;16
0.54843825;0.85;0.349898;0.9038;0.36668348;0.8983;11;15;15;16
0.28310055;0.9375;0.2409645;0.9284;0.2738679;0.9189;11;15;15;16
0.3134107;0.9125;0.24406597;0.9275;0.28265578;0.9149;11;15;15;16
0.30193895;0.925;0.24262343;0.9296;0.26905856;0.9179;11;15;15;16
0.13251203;0.9625;0.21165478;0.9401;0.24977353;0.926;11;15;15;16
0.39656097;0.875;0.19535972;0.9448;0.21394868;0.9385;11;15;15;16
0.15237373;0.9375;0.18966699;0.9456;0.20272182;0.9409;11;15;15;16
0.15396437;0.95;0.25450873;0.9262;0.27205673;0.9225;11;15;15;16
0.2611193;0.9375;0.22733067;0.9331;0.24786867;0.9255;11;15;15;16
0.30549127;0.9;0.19169013;0.9448;0.20401227;0.9393;11;15;15;16
0.09256454;0.975;0.18089426;0.9463;0.19994386;0.9414;11;15;15;16
0.110577285;0.95;0.18876277;0.9459;0.20781618;0.9395;11;15;15;16
0.13938086;0.925;0.25116596;0.928;0.2793646;0.9176;11;15;15;16
0.21822259;0.9625;0.1982953;0.9438;0.2207419;0.9361;11;15;15;16
0.24493997;0.95;0.22406664;0.9334;0.24550979;0.9273;11;15;15;16
0.33746347;0.95;0.2013906;0.9416;0.22725525;0.9352;11;15;15;16
0.27037308;0.925;0.26823583;0.9242;0.29875293;0.9107;11;15;15;16
0.12719136;0.95;0.22800337;0.9338;0.25520426;0.925;11;15;15;16
0.31831422;0.9125;0.23346084;0.9344;0.25017837;0.9274;11;15;15;16
0.26921433;0.9;0.20261407;0.9444;0.23541233;0.9318;11;15;15;16
0.21419153;0.9375;0.20842543;0.9419;0.24071378;0.9342;11;15;15;16
0.298068;0.9375;0.19266795;0.9436;0.20605507;0.9404;11;15;15;16
0.13884152;0.9625;0.19266272;0.9427;0.21809438;0.9371;11;15;15;16
0.17067516;0.925;0.2163588;0.9358;0.23491922;0.9312;11;15;15;16
0.10334031;0.9625;0.21584168;0.9363;0.23935686;0.9264;11;15;15;16
0.3837948;0.875;0.18714736;0.9439;0.2097877;0.9362;11;15;15;16
0.20261583;0.9375;0.20482029;0.941;0.23328535;0.9314;11;15;15;16
