loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.24521728;0.95;0.19224124;0.9454;0.20048536;0.9415;200;200;200
0.10787065;0.975;0.1255417;0.9632;0.12656802;0.9598;200;200;200
0.054946966;0.975;0.10156143;0.9706;0.10083205;0.9671;200;200;200
0.073088154;0.9875;0.09371815;0.9735;0.091502376;0.9725;200;200;200
