loss_train;acc_train;loss_val;acc_val;loss_test;acc_test;rank1;rank2;rank3
0.62154114;0.8375;0.5141591;0.849;0.5481748;0.8343;41;47;52;54
0.62605006;0.825;0.4188539;0.8757;0.42746758;0.8737;41;46;52;54
0.63431615;0.7875;0.4463707;0.87;0.4551114;0.8624;40;46;52;54
0.5217134;0.8375;0.5242708;0.8424;0.53120124;0.8433;40;46;52;54
0.49744058;0.9;0.48975977;0.8587;0.5138048;0.8474;40;46;52;54
0.5553528;0.8375;0.39858365;0.8825;0.416606;0.8739;40;46;52;54
0.2210165;0.925;0.5446753;0.8358;0.5684238;0.8301;40;46;51;54
0.86302984;0.7625;0.52249044;0.8434;0.5517429;0.8256;40;46;51;54
0.5617449;0.8375;0.83669764;0.7361;0.8754996;0.7247;40;46;50;54
0.5950961;0.8125;0.38730797;0.888;0.40741897;0.8789;40;46;50;54
0.50443643;0.8625;0.5108058;0.8455;0.543647;0.8311;40;46;50;54
0.49410647;0.85;0.38572633;0.8858;0.3917904;0.8822;39;46;50;54
0.4777812;0.7875;0.37218067;0.8897;0.39054647;0.8815;39;46;50;54
0.44453582;0.85;0.3903794;0.8925;0.41147304;0.8851;39;46;50;54
0.5714868;0.825;0.4029505;0.8861;0.4420993;0.8734;39;46;50;54
0.6569527;0.775;0.6075354;0.8177;0.65997624;0.8111;39;46;50;54
0.52374065;0.8125;0.45405155;0.8754;0.4591837;0.8686;39;46;50;54
0.5361147;0.8125;1.1487257;0.6725;1.1761979;0.6645;39;46;50;54
0.3843236;0.85;0.5370552;0.8394;0.5594114;0.835;39;46;50;54
0.55533165;0.8;0.3869828;0.891;0.40964228;0.8838;39;45;50;54
0.56028336;0.8125;0.49048477;0.8532;0.5094517;0.8437;39;45;50;54
0.43031353;0.8875;0.42343467;0.8746;0.42407724;0.8759;39;45;49;54
0.37807918;0.8625;0.45640558;0.8667;0.46598506;0.8688;39;45;49;54
0.35881242;0.8875;0.34124923;0.9028;0.3711986;0.8929;39;45;49;54
0.41247568;0.875;0.44575107;0.8724;0.46845192;0.8656;39;45;49;54
0.40747547;0.8875;0.3425203;0.8976;0.3517226;0.8946;39;45;49;54
0.41597933;0.875;0.4043062;0.8793;0.42836094;0.8747;39;45;49;54
0.3657735;0.875;0.32639918;0.9087;0.359242;0.9015;39;45;49;54
0.5312611;0.8125;0.32783616;0.904;0.36039335;0.8954;39;45;49;54
0.4292244;0.8375;0.43238392;0.8709;0.4298735;0.872;39;45;49;54
0.5029031;0.8875;0.39171863;0.8839;0.43134394;0.8717;39;45;49;54
0.19993429;0.925;0.35296947;0.8975;0.3858501;0.8882;39;45;49;54
0.35548458;0.8875;0.3811468;0.8884;0.3863067;0.8854;39;44;48;54
0.36403543;0.875;0.2745182;0.9217;0.28493148;0.9158;38;44;48;54
0.49027342;0.875;0.31327462;0.9111;0.34940583;0.8994;38;44;48;54
0.44037437;0.875;0.34841743;0.8981;0.3521334;0.8954;38;44;48;54
0.56179273;0.8875;0.3315566;0.9003;0.3440106;0.8955;38;44;48;54
0.2670818;0.925;0.4283806;0.8805;0.4551834;0.8713;38;44;48;54
0.9138525;0.775;0.7671048;0.7546;0.78673506;0.7482;38;44;48;54
0.44439316;0.8375;0.30138573;0.9108;0.30884403;0.9079;38;44;48;53
0.43362767;0.8625;0.34502885;0.9073;0.3543542;0.9008;38;44;48;53
0.35022235;0.9125;0.41439414;0.887;0.4454982;0.8803;38;44;48;53
0.43417567;0.825;0.40249586;0.88;0.42658398;0.869;38;44;48;53
0.34736156;0.9125;0.44772676;0.8656;0.45550126;0.8557;38;44;48;53
0.52398574;0.875;0.37501997;0.8843;0.37784913;0.8853;38;44;48;53
0.40803033;0.875;0.27321425;0.922;0.29692036;0.9142;38;44;48;53
0.4659957;0.8875;0.33542535;0.9016;0.35972863;0.8976;38;44;48;53
0.25577348;0.9625;0.2960979;0.9168;0.32566836;0.907;38;44;48;53
0.3624349;0.8625;0.3063819;0.9138;0.330853;0.9067;38;44;48;53
0.6740764;0.8125;0.2980812;0.9126;0.31774327;0.9108;38;44;48;53
0.28568524;0.9;0.29280856;0.9153;0.32016593;0.9085;38;44;48;53
0.26281258;0.9125;0.25449434;0.9236;0.27673495;0.918;38;44;48;53
0.3228752;0.8875;0.2614319;0.926;0.28107625;0.9188;38;44;48;53
0.19197357;0.9375;0.30595362;0.9113;0.32406157;0.9044;38;43;48;53
0.6043961;0.8125;0.5125962;0.8458;0.5257991;0.839;38;43;48;53
0.38815054;0.8875;0.5503968;0.8383;0.5370553;0.8391;38;43;48;53
0.38932213;0.8625;0.3332794;0.9082;0.36986247;0.8996;38;43;47;53
0.4710334;0.875;0.35319325;0.894;0.36554062;0.8855;38;43;47;53
0.31332105;0.9125;0.48676708;0.8599;0.538166;0.845;38;43;47;53
0.25833002;0.9375;0.33686495;0.9053;0.35074663;0.8982;38;43;47;53
0.54858005;0.8875;0.24791323;0.9298;0.26538065;0.9216;38;43;47;53
0.29143453;0.925;0.43204707;0.8812;0.4429455;0.875;38;43;47;53
0.8325701;0.7375;0.61598474;0.8236;0.6914191;0.8056;38;43;47;53
0.5982307;0.825;0.41089725;0.8757;0.4431479;0.8631;38;43;47;53
0.45788813;0.8625;0.29778704;0.917;0.326564;0.9122;38;43;47;53
0.21910636;0.925;0.3279618;0.9098;0.35465536;0.9011;38;43;47;53
0.225939;0.9375;0.27622816;0.919;0.29298404;0.914;38;43;47;53
0.25627023;0.925;0.29703954;0.9113;0.30865255;0.9114;38;43;47;53
0.20696294;0.925;0.27983433;0.9176;0.29652107;0.9142;38;43;47;53
0.35997775;0.9125;0.29891324;0.9157;0.32591373;0.9091;38;43;47;53
0.40439987;0.9;0.27753547;0.9182;0.3039921;0.9091;38;43;47;53
0.35397682;0.9;0.28964645;0.9117;0.31476164;0.9043;38;43;47;53
0.40693802;0.9;0.29422608;0.9158;0.32041454;0.9072;38;43;47;53
0.26735905;0.925;0.27439722;0.9224;0.29761004;0.9098;38;43;47;53
0.405286;0.9125;0.30026558;0.9154;0.32348636;0.9083;38;43;47;53
0.15620975;0.9375;0.27797225;0.9201;0.29355443;0.9147;38;43;47;53
0.5298548;0.85;0.37747538;0.8894;0.39998665;0.8768;38;43;47;53
0.19785234;0.925;0.32123607;0.9053;0.3499106;0.8955;38;43;47;53
0.63069475;0.8125;0.3320069;0.9021;0.35064325;0.8976;38;43;47;53
0.25597963;0.9375;0.27404562;0.922;0.29919466;0.9158;37;43;47;53
0.10587706;0.9625;0.24998821;0.9285;0.26746988;0.9228;37;43;47;53
0.52252483;0.85;0.27495292;0.9211;0.29912743;0.9122;37;43;47;53
0.2506151;0.9;0.25844115;0.9243;0.2669986;0.9174;37;43;47;53
0.3335258;0.925;0.24274711;0.9305;0.26767138;0.9221;37;43;47;52
0.26747078;0.95;0.27063996;0.9173;0.27789834;0.9148;37;43;47;52
0.38918748;0.9125;0.36906174;0.8888;0.37971058;0.8854;37;43;47;52
0.2822799;0.925;0.31294185;0.9086;0.31881034;0.9049;37;43;47;52
0.5454051;0.8375;0.4367998;0.8794;0.45531854;0.8707;37;43;47;52
0.5584173;0.85;0.34509072;0.9059;0.3595487;0.8984;37;43;47;52
0.32226482;0.8625;0.24888931;0.9293;0.27365115;0.9215;37;43;47;52
0.3645099;0.9375;0.27741832;0.9192;0.28552017;0.9171;37;43;47;52
0.10014822;0.975;0.28839874;0.916;0.3224342;0.904;37;42;47;52
0.4543171;0.8875;0.3265389;0.9028;0.34114993;0.9002;37;42;47;52
0.2875254;0.925;0.23153174;0.9329;0.26275048;0.9258;37;42;47;52
0.17491722;0.95;0.26335025;0.9245;0.2777812;0.9196;37;42;46;52
0.55005944;0.875;0.28707245;0.9179;0.3072682;0.9129;37;42;46;52
0.5937296;0.9;0.31032348;0.911;0.31673282;0.9064;37;42;46;52
0.2993713;0.9;0.2908212;0.9108;0.30598733;0.9068;37;42;46;52
0.14584717;0.9625;0.2604272;0.9269;0.26221743;0.9226;37;42;46;51
0.38065585;0.9;0.23421028;0.9344;0.2493773;0.9284;37;42;46;51
0.538177;0.875;0.27767673;0.9201;0.30084258;0.9117;37;42;46;51
0.4424321;0.8875;0.26374668;0.9214;0.287624;0.9158;37;42;46;51
0.35138622;0.8625;0.29880366;0.9154;0.33594376;0.9051;37;42;46;51
0.16122141;0.9375;0.22444868;0.935;0.23578098;0.931;37;42;46;51
0.3411824;0.9125;0.30249736;0.9101;0.31755045;0.9064;37;42;46;51
0.14193957;0.9625;0.25237748;0.9268;0.2720364;0.9194;37;42;46;51
0.39669073;0.9375;0.3001068;0.9157;0.31210563;0.914;37;42;46;51
0.3869597;0.8625;0.28924647;0.9192;0.29800487;0.9163;37;42;46;51
0.19456957;0.9375;0.2328305;0.9324;0.24777222;0.9299;37;42;46;51
0.2628761;0.8875;0.26309556;0.9274;0.27343202;0.9219;37;42;46;51
0.20142376;0.9375;0.28423804;0.9208;0.2888663;0.9167;37;42;46;51
0.32821354;0.875;0.3738362;0.8905;0.38599417;0.887;37;42;46;51
0.34602436;0.8875;0.2421083;0.9306;0.26765186;0.9208;37;42;46;51
0.60876083;0.875;0.24742319;0.9309;0.2816626;0.9214;37;42;46;51
0.29184845;0.9;0.31162462;0.9095;0.32153946;0.8992;37;42;46;51
0.21724519;0.9375;0.2484564;0.929;0.26794955;0.9159;37;42;46;51
0.14370903;0.95;0.29647154;0.9185;0.30913025;0.9145;37;42;46;51
0.20722243;0.925;0.24025576;0.9357;0.26606777;0.9271;37;42;46;51
0.42185268;0.875;0.31432754;0.916;0.34300515;0.9085;37;42;46;51
0.16053501;0.925;0.26595664;0.9263;0.272676;0.9242;37;42;46;51
0.31148463;0.8875;0.32207197;0.9122;0.32357237;0.9047;37;42;46;51
0.24290252;0.925;0.31166434;0.9125;0.31708726;0.906;37;42;46;51
0.602811;0.8875;0.34037748;0.906;0.3327505;0.9024;37;42;46;51
0.284496;0.9375;0.26213264;0.9254;0.2640664;0.9198;37;42;46;51
0.5144334;0.875;0.28174883;0.919;0.2957986;0.9133;37;42;46;51
0.30357057;0.925;0.26744586;0.9256;0.2723333;0.923;37;41;46;51
0.27028137;0.9625;0.23617183;0.9312;0.26287282;0.9238;37;41;46;51
0.34810752;0.875;0.26772726;0.9252;0.2715591;0.9198;37;41;46;51
0.47720766;0.9125;0.27613756;0.9195;0.27878878;0.9184;37;41;45;50
0.5452801;0.8625;0.34024614;0.9061;0.37469375;0.8919;37;41;45;50
0.43302375;0.9;0.25881222;0.9262;0.27319634;0.9214;37;41;45;50
0.18148868;0.95;0.23290905;0.9335;0.25886998;0.9248;37;41;45;50
0.20291147;0.9375;0.24073707;0.9272;0.26953498;0.9211;37;41;45;50
0.37831792;0.9;0.2996349;0.9121;0.33173257;0.901;37;41;45;50
0.26141524;0.875;0.2845166;0.9128;0.3047545;0.91;37;41;45;50
0.23290372;0.9;0.23066816;0.9328;0.2557083;0.9266;37;41;45;50
0.3045768;0.9;0.2763561;0.9189;0.2869808;0.9137;37;41;45;50
0.46122885;0.875;0.31627303;0.9022;0.3537664;0.8959;37;41;45;49
0.23848435;0.95;0.3154157;0.9113;0.3201197;0.9081;37;41;45;49
0.644224;0.825;0.26657102;0.9243;0.2902372;0.9178;37;41;45;49
0.26912838;0.925;0.23266067;0.9321;0.24469927;0.9268;37;41;45;49
0.3108549;0.8875;0.21666531;0.9362;0.22997673;0.9362;37;41;45;49
0.24419507;0.9625;0.29677594;0.9136;0.31855804;0.9054;37;41;45;49
0.14251073;0.9375;0.27330655;0.9232;0.2980252;0.9152;37;41;45;49
0.3211918;0.9125;0.26184294;0.9228;0.2832563;0.9188;37;41;45;49
0.18422812;0.95;0.24860851;0.9303;0.27143744;0.9238;37;41;45;49
0.3327297;0.9;0.2880838;0.9173;0.29453534;0.9152;37;41;45;49
0.18345776;0.925;0.28393522;0.9184;0.31949565;0.908;37;41;45;49
0.43804735;0.8875;0.2913082;0.9178;0.3340459;0.9048;37;41;45;49
0.17294128;0.9125;0.29706195;0.9149;0.31913775;0.9053;37;41;45;49
0.26769513;0.9125;0.25275996;0.9299;0.2692287;0.9197;37;41;45;49
0.38124794;0.9;0.26863134;0.9197;0.28866446;0.9157;37;41;45;49
0.2135104;0.9375;0.2115329;0.9395;0.22399628;0.9363;37;41;45;49
0.2811954;0.8875;0.24923113;0.9271;0.26495615;0.9233;37;41;45;49
0.27640626;0.875;0.25772762;0.9271;0.28414902;0.9212;37;41;45;49
0.23397645;0.925;0.3005771;0.92;0.32305342;0.9119;37;41;45;49
0.27597898;0.9125;0.26557043;0.9223;0.29191402;0.9182;37;41;45;49
0.24236736;0.9;0.24801028;0.9284;0.26605567;0.9205;37;41;45;49
0.24500906;0.9375;0.25702187;0.9259;0.2900689;0.9152;37;41;45;49
0.23492798;0.9375;0.23689844;0.931;0.25677875;0.9292;37;41;45;49
0.7022274;0.7625;0.25924867;0.9265;0.28011546;0.9211;37;41;45;49
0.4260285;0.8625;0.23294571;0.9315;0.2600428;0.9258;37;41;45;49
0.2755184;0.9375;0.26940688;0.9217;0.29490414;0.9166;37;41;45;49
0.18501262;0.9375;0.22580376;0.9363;0.24481997;0.9309;37;41;45;49
0.13326111;0.95;0.20623195;0.9427;0.21036443;0.9388;37;41;45;49
0.4228383;0.875;0.33846754;0.9125;0.32633072;0.9121;37;41;45;49
0.34243533;0.9125;0.22937;0.9378;0.24068071;0.9308;37;41;45;49
0.16630927;0.95;0.27642125;0.9217;0.29178748;0.9166;37;41;45;49
0.13643077;0.925;0.30271462;0.916;0.30929756;0.9129;37;41;45;49
0.50323856;0.825;0.42915186;0.8834;0.40461427;0.8843;37;41;45;49
0.19804522;0.925;0.28828886;0.9217;0.30160224;0.9164;37;41;45;49
0.18759401;0.95;0.29652014;0.9113;0.3079638;0.9087;37;41;45;49
0.37930343;0.9125;0.23377956;0.935;0.26552245;0.9258;37;41;45;49
0.34820405;0.9125;0.2075476;0.9412;0.22163266;0.9374;37;41;45;49
0.51212215;0.8125;0.34282038;0.9015;0.37956354;0.892;37;41;45;49
0.21081772;0.925;0.29605716;0.9119;0.3272071;0.901;37;41;45;49
0.30354992;0.9375;0.21622273;0.9397;0.22411692;0.9351;37;41;45;49
0.19714943;0.9125;0.32617992;0.9058;0.35089198;0.8983;37;41;45;49
0.17128102;0.925;0.2327352;0.9356;0.24427271;0.9317;37;41;45;49
0.34946832;0.925;0.26185876;0.9307;0.27300283;0.9212;37;41;45;49
0.4354988;0.8875;0.28653258;0.9208;0.30591708;0.911;37;41;45;49
0.22302023;0.925;0.25610864;0.9283;0.26933336;0.923;37;41;45;49
0.45767885;0.8875;0.25269994;0.9283;0.26051733;0.9241;37;41;45;49
0.11709162;0.9625;0.24734034;0.9328;0.26475513;0.9272;37;41;45;49
0.23471448;0.8875;0.26153868;0.9289;0.28819087;0.922;37;41;45;49
0.3554694;0.925;0.28801855;0.9197;0.30137175;0.9145;37;41;45;49
0.17413685;0.925;0.2802397;0.92;0.3307616;0.908;37;41;45;49
0.10964358;0.975;0.24449937;0.9311;0.2627708;0.9252;37;41;45;49
0.19254345;0.925;0.2520476;0.9284;0.2674264;0.9232;37;41;45;49
0.45704016;0.875;0.29516995;0.9186;0.31493735;0.9166;37;41;45;49
0.09271105;0.9625;0.28140414;0.9239;0.30003187;0.9191;37;41;45;49
0.26355743;0.925;0.253426;0.9313;0.2699145;0.9268;37;41;45;49
0.20440812;0.9375;0.23039371;0.9366;0.24777363;0.9316;37;41;45;49
0.32044858;0.925;0.20091338;0.9449;0.21454044;0.939;37;41;45;49
0.1389714;0.9375;0.33758405;0.9032;0.3697004;0.89;37;41;45;49
0.4363172;0.8375;0.26737127;0.9238;0.29216182;0.9151;37;41;45;49
0.23454018;0.9;0.2153076;0.9403;0.23391291;0.9295;37;41;45;49
0.25606546;0.9125;0.35769647;0.8998;0.3723441;0.8936;37;41;45;49
0.30349493;0.925;0.22731374;0.9329;0.25046322;0.9283;37;41;45;49
0.36741927;0.9;0.27973878;0.9201;0.2920649;0.9212;37;41;45;49
0.19713207;0.9375;0.24545927;0.9262;0.27382457;0.9238;37;41;45;49
0.4466048;0.875;0.2527927;0.927;0.27933496;0.9184;37;41;45;49
0.20133042;0.925;0.24090122;0.9343;0.26192415;0.9253;37;41;45;49
0.2526977;0.925;0.21994807;0.9356;0.2216335;0.9362;37;41;45;49
0.19508496;0.925;0.4991603;0.85;0.5424878;0.8381;37;40;45;48
0.29217526;0.9125;0.3124503;0.9135;0.33750552;0.9078;37;40;45;48
0.20373671;0.925;0.28767174;0.9226;0.33135659;0.914;37;40;45;48
0.46971273;0.8875;0.33448163;0.9056;0.36738124;0.9023;37;40;45;48
0.28925183;0.9;0.23870833;0.9348;0.2513184;0.9301;37;40;45;48
0.31667528;0.9125;0.22456606;0.9368;0.24381885;0.9293;37;40;45;48
0.16891356;0.925;0.3233088;0.8949;0.35375133;0.8944;37;40;45;48
